Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
114.0,117.0,Gallinula chloropus,Eurasian Moorhen,0.8068,psh2,2024,06,03,04
150.0,153.0,Gallinula chloropus,Eurasian Moorhen,0.5414,psh2,2024,06,03,04
0.0,3.0,Acanthis flammea,Common Redpoll,0.5173,psh2,2024,06,03,05
57.0,60.0,Turdus viscivorus,Mistle Thrush,0.5427,psh2,2024,06,03,05
72.0,75.0,Turdus viscivorus,Mistle Thrush,0.6004,psh2,2024,06,03,05
210.0,213.0,Serinus pusillus,Fire-fronted Serin,0.5303,psh2,2024,06,03,05
297.0,300.0,Prunella strophiata,Rufous-breasted Accentor,0.5809,psh2,2024,06,03,05
297.0,300.0,Turdus viscivorus,Mistle Thrush,0.572,psh2,2024,06,03,05
342.0,345.0,Turdus viscivorus,Mistle Thrush,0.8242,psh2,2024,06,03,05
369.0,372.0,Troglodytes pacificus,Pacific Wren,0.645,psh2,2024,06,03,05
393.0,396.0,Troglodytes troglodytes,Eurasian Wren,0.7749,psh2,2024,06,03,05
393.0,396.0,Troglodytes pacificus,Pacific Wren,0.7164,psh2,2024,06,03,05
459.0,462.0,Pluvialis squatarola,Black-bellied Plover,0.6898,psh2,2024,06,03,05
489.0,492.0,Turdus viscivorus,Mistle Thrush,0.6834,psh2,2024,06,03,05
498.0,501.0,Pluvialis squatarola,Black-bellied Plover,0.5971,psh2,2024,06,03,05
510.0,513.0,Tringa totanus,Common Redshank,0.5251,psh2,2024,06,03,05
531.0,534.0,Buteo buteo,Common Buzzard,0.9041,psh2,2024,06,03,05
537.0,540.0,Pluvialis squatarola,Black-bellied Plover,0.6122,psh2,2024,06,03,05
558.0,561.0,Turdus viscivorus,Mistle Thrush,0.8794,psh2,2024,06,03,05
594.0,597.0,Troglodytes pacificus,Pacific Wren,0.848,psh2,2024,06,03,05
603.0,606.0,Troglodytes pacificus,Pacific Wren,0.6461,psh2,2024,06,03,05
606.0,609.0,Troglodytes pacificus,Pacific Wren,0.6905,psh2,2024,06,03,05
615.0,618.0,Troglodytes pacificus,Pacific Wren,0.902,psh2,2024,06,03,05
624.0,627.0,Troglodytes pacificus,Pacific Wren,0.7578,psh2,2024,06,03,05
639.0,642.0,Troglodytes pacificus,Pacific Wren,0.5456,psh2,2024,06,03,05
648.0,651.0,Troglodytes pacificus,Pacific Wren,0.6352,psh2,2024,06,03,05
756.0,759.0,Troglodytes pacificus,Pacific Wren,0.6847,psh2,2024,06,03,05
783.0,786.0,Troglodytes pacificus,Pacific Wren,0.7783,psh2,2024,06,03,05
786.0,789.0,Troglodytes pacificus,Pacific Wren,0.716,psh2,2024,06,03,05
801.0,804.0,Troglodytes pacificus,Pacific Wren,0.5461,psh2,2024,06,03,05
810.0,813.0,Troglodytes pacificus,Pacific Wren,0.8506,psh2,2024,06,03,05
822.0,825.0,Troglodytes pacificus,Pacific Wren,0.9581,psh2,2024,06,03,05
882.0,885.0,Troglodytes pacificus,Pacific Wren,0.6944,psh2,2024,06,03,05
885.0,888.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.8646,psh2,2024,06,03,05
0.0,3.0,Tarsiger rufilatus,Himalayan Bluetail,0.8687,psh2,2024,06,03,06
6.0,9.0,Tarsiger rufilatus,Himalayan Bluetail,0.8576,psh2,2024,06,03,06
9.0,12.0,Tarsiger rufilatus,Himalayan Bluetail,0.9112,psh2,2024,06,03,06
18.0,21.0,Tarsiger rufilatus,Himalayan Bluetail,0.8624,psh2,2024,06,03,06
21.0,24.0,Tarsiger rufilatus,Himalayan Bluetail,0.9917,psh2,2024,06,03,06
27.0,30.0,Tarsiger rufilatus,Himalayan Bluetail,0.9193,psh2,2024,06,03,06
