Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.828,psm10,2024,06,02,05
21.0,24.0,Phylloscopus humei,Hume's Warbler,0.604,psm10,2024,06,02,05
42.0,45.0,Phylloscopus humei,Hume's Warbler,0.7202,psm10,2024,06,02,05
63.0,66.0,Phylloscopus humei,Hume's Warbler,0.7495,psm10,2024,06,02,05
81.0,84.0,Phylloscopus humei,Hume's Warbler,0.8178,psm10,2024,06,02,05
96.0,99.0,Phylloscopus humei,Hume's Warbler,0.9855,psm10,2024,06,02,05
108.0,111.0,Phylloscopus humei,Hume's Warbler,0.8437,psm10,2024,06,02,05
111.0,114.0,Phylloscopus humei,Hume's Warbler,0.9127,psm10,2024,06,02,05
117.0,120.0,Phylloscopus humei,Hume's Warbler,0.6218,psm10,2024,06,02,05
126.0,129.0,Phylloscopus trochiloides,Greenish Warbler,0.765,psm10,2024,06,02,05
204.0,207.0,Phylloscopus trochiloides,Greenish Warbler,0.6146,psm10,2024,06,02,05
219.0,222.0,Phylloscopus pulcher,Buff-barred Warbler,0.5208,psm10,2024,06,02,05
222.0,225.0,Trochalopteron variegatum,Variegated Laughingthrush,0.712,psm10,2024,06,02,05
225.0,228.0,Trochalopteron variegatum,Variegated Laughingthrush,0.713,psm10,2024,06,02,05
234.0,237.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5883,psm10,2024,06,02,05
240.0,243.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7698,psm10,2024,06,02,05
246.0,249.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8475,psm10,2024,06,02,05
252.0,255.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9458,psm10,2024,06,02,05
261.0,264.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8402,psm10,2024,06,02,05
291.0,294.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9671,psm10,2024,06,02,05
294.0,297.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9652,psm10,2024,06,02,05
297.0,300.0,Phylloscopus humei,Hume's Warbler,0.9127,psm10,2024,06,02,05
303.0,306.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9905,psm10,2024,06,02,05
309.0,312.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9812,psm10,2024,06,02,05
315.0,318.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8586,psm10,2024,06,02,05
321.0,324.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9781,psm10,2024,06,02,05
324.0,327.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9599,psm10,2024,06,02,05
333.0,336.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9364,psm10,2024,06,02,05
336.0,339.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7737,psm10,2024,06,02,05
342.0,345.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9547,psm10,2024,06,02,05
348.0,351.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9666,psm10,2024,06,02,05
357.0,360.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9349,psm10,2024,06,02,05
363.0,366.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9717,psm10,2024,06,02,05
369.0,372.0,Trochalopteron variegatum,Variegated Laughingthrush,0.909,psm10,2024,06,02,05
375.0,378.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8802,psm10,2024,06,02,05
381.0,384.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9927,psm10,2024,06,02,05
390.0,393.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9283,psm10,2024,06,02,05
396.0,399.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7007,psm10,2024,06,02,05
399.0,402.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8108,psm10,2024,06,02,05
417.0,420.0,Phylloscopus humei,Hume's Warbler,0.5107,psm10,2024,06,02,05
429.0,432.0,Phylloscopus humei,Hume's Warbler,0.7921,psm10,2024,06,02,05
432.0,435.0,Phylloscopus humei,Hume's Warbler,0.8433,psm10,2024,06,02,05
438.0,441.0,Phylloscopus humei,Hume's Warbler,0.8678,psm10,2024,06,02,05
