Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
102.0,105.0,Phylloscopus humei,Hume's Warbler,0.7895,psl10,2024,05,08,08
105.0,108.0,Phylloscopus humei,Hume's Warbler,0.9553,psl10,2024,05,08,08
279.0,282.0,Tarsiger rufilatus,Himalayan Bluetail,0.5318,psl10,2024,05,08,08
291.0,294.0,Phylloscopus humei,Hume's Warbler,0.6626,psl10,2024,05,08,08
300.0,303.0,Phylloscopus humei,Hume's Warbler,0.7982,psl10,2024,05,08,08
315.0,318.0,Phylloscopus humei,Hume's Warbler,0.5349,psl10,2024,05,08,08
321.0,324.0,Phylloscopus humei,Hume's Warbler,0.6425,psl10,2024,05,08,08
324.0,327.0,Phylloscopus humei,Hume's Warbler,0.6802,psl10,2024,05,08,08
453.0,456.0,Pinicola enucleator,Pine Grosbeak,0.8619,psl10,2024,05,08,08
483.0,486.0,Phylloscopus humei,Hume's Warbler,1.0,psl10,2024,05,08,08
504.0,507.0,Tarsiger rufilatus,Himalayan Bluetail,0.641,psl10,2024,05,08,08
531.0,534.0,Pinicola enucleator,Pine Grosbeak,0.7345,psl10,2024,05,08,08
534.0,537.0,Tarsiger rufilatus,Himalayan Bluetail,0.5554,psl10,2024,05,08,08
630.0,633.0,Periparus rufonuchalis,Rufous-naped Tit,0.5806,psl10,2024,05,08,08
690.0,693.0,Phylloscopus humei,Hume's Warbler,0.9976,psl10,2024,05,08,08
747.0,750.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6445,psl10,2024,05,08,08
783.0,786.0,Phylloscopus occipitalis,Western Crowned Warbler,0.755,psl10,2024,05,08,08
813.0,816.0,Phylloscopus humei,Hume's Warbler,0.5447,psl10,2024,05,08,08
816.0,819.0,Phylloscopus humei,Hume's Warbler,0.6494,psl10,2024,05,08,08
3.0,6.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5632,psl10,2024,05,08,09
6.0,9.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6129,psl10,2024,05,08,09
30.0,33.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9728,psl10,2024,05,08,09
63.0,66.0,Acanthis flammea,Common Redpoll,0.6252,psl10,2024,05,08,09
132.0,135.0,Coccothraustes coccothraustes,Hawfinch,0.5097,psl10,2024,05,08,09
195.0,198.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6037,psl10,2024,05,08,09
213.0,216.0,Phylloscopus humei,Hume's Warbler,1.0,psl10,2024,05,08,09
372.0,375.0,Tarsiger rufilatus,Himalayan Bluetail,0.5064,psl10,2024,05,08,09
390.0,393.0,Tarsiger rufilatus,Himalayan Bluetail,0.6292,psl10,2024,05,08,09
519.0,522.0,Tarsiger rufilatus,Himalayan Bluetail,0.6437,psl10,2024,05,08,09
528.0,531.0,Phylloscopus humei,Hume's Warbler,0.5245,psl10,2024,05,08,09
531.0,534.0,Phylloscopus humei,Hume's Warbler,0.8189,psl10,2024,05,08,09
531.0,534.0,Tarsiger rufilatus,Himalayan Bluetail,0.6243,psl10,2024,05,08,09
618.0,621.0,Hypsipetes leucocephalus,Black Bulbul,0.6082,psl10,2024,05,08,09
624.0,627.0,Phylloscopus humei,Hume's Warbler,0.8611,psl10,2024,05,08,09
630.0,633.0,Ficedula tricolor,Slaty-blue Flycatcher,0.522,psl10,2024,05,08,09
