Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
51.0,54.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5857,psl1,2024,05,29,05
63.0,66.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6182,psl1,2024,05,29,05
69.0,72.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5432,psl1,2024,05,29,05
114.0,117.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6675,psl1,2024,05,29,05
117.0,120.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6565,psl1,2024,05,29,05
345.0,348.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6617,psl1,2024,05,29,05
351.0,354.0,Phylloscopus occipitalis,Western Crowned Warbler,0.63,psl1,2024,05,29,05
363.0,366.0,Phylloscopus occipitalis,Western Crowned Warbler,0.671,psl1,2024,05,29,05
417.0,420.0,Phylloscopus humei,Hume's Warbler,0.5169,psl1,2024,05,29,05
438.0,441.0,Phylloscopus humei,Hume's Warbler,0.6702,psl1,2024,05,29,05
600.0,603.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7188,psl1,2024,05,29,05
729.0,732.0,Phylloscopus humei,Hume's Warbler,0.6467,psl1,2024,05,29,05
741.0,744.0,Myiothlypis luteoviridis,Citrine Warbler,0.77,psl1,2024,05,29,05
753.0,756.0,Phylloscopus occipitalis,Western Crowned Warbler,0.704,psl1,2024,05,29,05
768.0,771.0,Phylloscopus humei,Hume's Warbler,0.8999,psl1,2024,05,29,05
780.0,783.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7701,psl1,2024,05,29,05
801.0,804.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.5158,psl1,2024,05,29,05
813.0,816.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.7365,psl1,2024,05,29,05
819.0,822.0,Phylloscopus humei,Hume's Warbler,0.6333,psl1,2024,05,29,05
822.0,825.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.6513,psl1,2024,05,29,05
828.0,831.0,Phylloscopus humei,Hume's Warbler,0.8729,psl1,2024,05,29,05
837.0,840.0,Phylloscopus humei,Hume's Warbler,0.823,psl1,2024,05,29,05
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.8331,psl1,2024,05,29,06
12.0,15.0,Phylloscopus humei,Hume's Warbler,0.6797,psl1,2024,05,29,06
36.0,39.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6877,psl1,2024,05,29,06
75.0,78.0,Phylloscopus humei,Hume's Warbler,0.6625,psl1,2024,05,29,06
84.0,87.0,Phylloscopus humei,Hume's Warbler,0.9507,psl1,2024,05,29,06
93.0,96.0,Phylloscopus humei,Hume's Warbler,0.5282,psl1,2024,05,29,06
102.0,105.0,Phylloscopus humei,Hume's Warbler,0.6959,psl1,2024,05,29,06
132.0,135.0,Phylloscopus humei,Hume's Warbler,0.8413,psl1,2024,05,29,06
138.0,141.0,Phylloscopus humei,Hume's Warbler,0.8657,psl1,2024,05,29,06
162.0,165.0,Phylloscopus humei,Hume's Warbler,0.6755,psl1,2024,05,29,06
183.0,186.0,Phylloscopus humei,Hume's Warbler,0.7063,psl1,2024,05,29,06
399.0,402.0,Phylloscopus humei,Hume's Warbler,0.7531,psl1,2024,05,29,06
405.0,408.0,Phylloscopus humei,Hume's Warbler,0.6937,psl1,2024,05,29,06
414.0,417.0,Phylloscopus humei,Hume's Warbler,0.9591,psl1,2024,05,29,06
420.0,423.0,Phylloscopus humei,Hume's Warbler,0.8517,psl1,2024,05,29,06
426.0,429.0,Phylloscopus humei,Hume's Warbler,0.9459,psl1,2024,05,29,06
432.0,435.0,Phylloscopus humei,Hume's Warbler,0.6635,psl1,2024,05,29,06
435.0,438.0,Phylloscopus humei,Hume's Warbler,0.5013,psl1,2024,05,29,06
438.0,441.0,Phylloscopus humei,Hume's Warbler,0.9807,psl1,2024,05,29,06
441.0,444.0,Phylloscopus humei,Hume's Warbler,0.5484,psl1,2024,05,29,06
444.0,447.0,Phylloscopus humei,Hume's Warbler,0.5377,psl1,2024,05,29,06
447.0,450.0,Phylloscopus humei,Hume's Warbler,0.6514,psl1,2024,05,29,06
450.0,453.0,Phylloscopus humei,Hume's Warbler,0.5535,psl1,2024,05,29,06
453.0,456.0,Phylloscopus humei,Hume's Warbler,0.6339,psl1,2024,05,29,06
456.0,459.0,Phylloscopus humei,Hume's Warbler,0.5233,psl1,2024,05,29,06
459.0,462.0,Phylloscopus humei,Hume's Warbler,0.9294,psl1,2024,05,29,06
462.0,465.0,Phylloscopus humei,Hume's Warbler,0.7839,psl1,2024,05,29,06
468.0,471.0,Phylloscopus humei,Hume's Warbler,0.6426,psl1,2024,05,29,06
477.0,480.0,Phylloscopus humei,Hume's Warbler,0.9118,psl1,2024,05,29,06
489.0,492.0,Phylloscopus humei,Hume's Warbler,0.5925,psl1,2024,05,29,06
579.0,582.0,Phylloscopus humei,Hume's Warbler,0.5027,psl1,2024,05,29,06
582.0,585.0,Phylloscopus humei,Hume's Warbler,0.6944,psl1,2024,05,29,06
585.0,588.0,Phylloscopus humei,Hume's Warbler,0.7497,psl1,2024,05,29,06
588.0,591.0,Phylloscopus humei,Hume's Warbler,0.9278,psl1,2024,05,29,06
597.0,600.0,Phylloscopus humei,Hume's Warbler,0.5598,psl1,2024,05,29,06
600.0,603.0,Phylloscopus humei,Hume's Warbler,0.6345,psl1,2024,05,29,06
603.0,606.0,Phylloscopus humei,Hume's Warbler,0.5541,psl1,2024,05,29,06
609.0,612.0,Phylloscopus humei,Hume's Warbler,0.5757,psl1,2024,05,29,06
612.0,615.0,Phylloscopus humei,Hume's Warbler,0.9122,psl1,2024,05,29,06
615.0,618.0,Phylloscopus humei,Hume's Warbler,0.5697,psl1,2024,05,29,06
618.0,621.0,Phylloscopus humei,Hume's Warbler,0.7686,psl1,2024,05,29,06
621.0,624.0,Phylloscopus humei,Hume's Warbler,0.7035,psl1,2024,05,29,06
627.0,630.0,Phylloscopus humei,Hume's Warbler,0.6509,psl1,2024,05,29,06
630.0,633.0,Phylloscopus humei,Hume's Warbler,0.5606,psl1,2024,05,29,06
633.0,636.0,Phylloscopus humei,Hume's Warbler,0.606,psl1,2024,05,29,06
636.0,639.0,Phylloscopus humei,Hume's Warbler,0.9598,psl1,2024,05,29,06
642.0,645.0,Phylloscopus humei,Hume's Warbler,0.6842,psl1,2024,05,29,06
651.0,654.0,Phylloscopus humei,Hume's Warbler,0.7977,psl1,2024,05,29,06
654.0,657.0,Phylloscopus humei,Hume's Warbler,0.546,psl1,2024,05,29,06
657.0,660.0,Phylloscopus humei,Hume's Warbler,0.5955,psl1,2024,05,29,06
678.0,681.0,Phylloscopus humei,Hume's Warbler,0.5666,psl1,2024,05,29,06
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.5298,psl1,2024,05,29,07
30.0,33.0,Phylloscopus humei,Hume's Warbler,0.8323,psl1,2024,05,29,07
210.0,213.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.5564,psl1,2024,05,29,07
249.0,252.0,Phylloscopus humei,Hume's Warbler,0.7211,psl1,2024,05,29,07
258.0,261.0,Phylloscopus humei,Hume's Warbler,0.7509,psl1,2024,05,29,07
294.0,297.0,Phylloscopus humei,Hume's Warbler,0.6538,psl1,2024,05,29,07
306.0,309.0,Phylloscopus humei,Hume's Warbler,0.5176,psl1,2024,05,29,07
336.0,339.0,Phylloscopus humei,Hume's Warbler,0.9144,psl1,2024,05,29,07
339.0,342.0,Phylloscopus humei,Hume's Warbler,0.857,psl1,2024,05,29,07
342.0,345.0,Phylloscopus humei,Hume's Warbler,0.6097,psl1,2024,05,29,07
345.0,348.0,Phylloscopus humei,Hume's Warbler,0.9583,psl1,2024,05,29,07
357.0,360.0,Phylloscopus humei,Hume's Warbler,0.9276,psl1,2024,05,29,07
363.0,366.0,Phylloscopus humei,Hume's Warbler,0.8306,psl1,2024,05,29,07
366.0,369.0,Phylloscopus humei,Hume's Warbler,0.5867,psl1,2024,05,29,07
378.0,381.0,Phylloscopus humei,Hume's Warbler,0.5632,psl1,2024,05,29,07
381.0,384.0,Phylloscopus humei,Hume's Warbler,0.7085,psl1,2024,05,29,07
450.0,453.0,Phylloscopus humei,Hume's Warbler,0.565,psl1,2024,05,29,07
459.0,462.0,Phylloscopus humei,Hume's Warbler,0.528,psl1,2024,05,29,07
471.0,474.0,Phylloscopus humei,Hume's Warbler,0.9988,psl1,2024,05,29,07
480.0,483.0,Phylloscopus humei,Hume's Warbler,0.8893,psl1,2024,05,29,07
483.0,486.0,Phylloscopus humei,Hume's Warbler,0.984,psl1,2024,05,29,07
486.0,489.0,Troglodytes solstitialis,Mountain Wren,0.5285,psl1,2024,05,29,07
798.0,801.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5433,psl1,2024,05,29,07
888.0,891.0,Phylloscopus occipitalis,Western Crowned Warbler,0.505,psl1,2024,05,29,07
39.0,42.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5785,psl1,2024,05,30,05
63.0,66.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5473,psl1,2024,05,30,05
177.0,180.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5435,psl1,2024,05,30,05
249.0,252.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5563,psl1,2024,05,30,05
255.0,258.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5126,psl1,2024,05,30,05
807.0,810.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5586,psl1,2024,05,30,05
180.0,183.0,Phylloscopus humei,Hume's Warbler,0.8071,psl1,2024,05,30,06
183.0,186.0,Phylloscopus humei,Hume's Warbler,0.7795,psl1,2024,05,30,06
186.0,189.0,Phylloscopus humei,Hume's Warbler,0.975,psl1,2024,05,30,06
192.0,195.0,Phylloscopus humei,Hume's Warbler,0.9613,psl1,2024,05,30,06
195.0,198.0,Phylloscopus humei,Hume's Warbler,0.9356,psl1,2024,05,30,06
198.0,201.0,Phylloscopus humei,Hume's Warbler,0.9887,psl1,2024,05,30,06
204.0,207.0,Phylloscopus humei,Hume's Warbler,0.991,psl1,2024,05,30,06
210.0,213.0,Phylloscopus humei,Hume's Warbler,0.9877,psl1,2024,05,30,06
807.0,810.0,Phylloscopus nitidus,Green Warbler,0.6173,psl1,2024,05,30,06
840.0,843.0,Phylloscopus nitidus,Green Warbler,0.5642,psl1,2024,05,30,06
870.0,873.0,Phylloscopus nitidus,Green Warbler,0.822,psl1,2024,05,30,06
150.0,153.0,Phylloscopus humei,Hume's Warbler,0.6051,psl1,2024,05,30,07
174.0,177.0,Phylloscopus humei,Hume's Warbler,0.6587,psl1,2024,05,30,07
300.0,303.0,Phylloscopus humei,Hume's Warbler,0.671,psl1,2024,05,30,07
330.0,333.0,Phylloscopus humei,Hume's Warbler,0.5382,psl1,2024,05,30,07
501.0,504.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9754,psl1,2024,05,30,07
876.0,879.0,Phylloscopus humei,Hume's Warbler,0.6375,psl1,2024,05,30,07
897.0,900.0,Phylloscopus humei,Hume's Warbler,0.7458,psl1,2024,05,30,07
138.0,141.0,Phylloscopus humei,Hume's Warbler,0.7261,psl1,2024,05,31,05
225.0,228.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7568,psl1,2024,05,31,05
228.0,231.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6056,psl1,2024,05,31,05
231.0,234.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5834,psl1,2024,05,31,05
237.0,240.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7425,psl1,2024,05,31,05
243.0,246.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5407,psl1,2024,05,31,05
246.0,249.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9334,psl1,2024,05,31,05
