Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
3.0,6.0,Luscinia phaenicuroides,White-bellied Redstart,0.6004,psl9,2024,05,26,07
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.667,psl9,2024,05,26,07
12.0,15.0,Luscinia phaenicuroides,White-bellied Redstart,0.657,psl9,2024,05,26,07
60.0,63.0,Luscinia phaenicuroides,White-bellied Redstart,0.5369,psl9,2024,05,26,07
78.0,81.0,Carpodacus erythrinus,Common Rosefinch,0.744,psl9,2024,05,26,07
81.0,84.0,Phylloscopus humei,Hume's Warbler,0.6046,psl9,2024,05,26,07
93.0,96.0,Ficedula tricolor,Slaty-blue Flycatcher,0.6333,psl9,2024,05,26,07
105.0,108.0,Carpodacus erythrinus,Common Rosefinch,0.507,psl9,2024,05,26,07
141.0,144.0,Phylloscopus humei,Hume's Warbler,0.5401,psl9,2024,05,26,07
147.0,150.0,Phylloscopus humei,Hume's Warbler,0.7175,psl9,2024,05,26,07
204.0,207.0,Phoenicurus auroreus,Daurian Redstart,0.567,psl9,2024,05,26,07
231.0,234.0,Phoenicurus auroreus,Daurian Redstart,0.8277,psl9,2024,05,26,07
234.0,237.0,Phoenicurus auroreus,Daurian Redstart,0.5506,psl9,2024,05,26,07
237.0,240.0,Phoenicurus auroreus,Daurian Redstart,0.825,psl9,2024,05,26,07
255.0,258.0,Phoenicurus auroreus,Daurian Redstart,0.956,psl9,2024,05,26,07
258.0,261.0,Phoenicurus auroreus,Daurian Redstart,0.7034,psl9,2024,05,26,07
258.0,261.0,Ficedula tricolor,Slaty-blue Flycatcher,0.6663,psl9,2024,05,26,07
267.0,270.0,Phoenicurus auroreus,Daurian Redstart,0.7415,psl9,2024,05,26,07
270.0,273.0,Phoenicurus auroreus,Daurian Redstart,0.6981,psl9,2024,05,26,07
273.0,276.0,Phoenicurus auroreus,Daurian Redstart,0.8269,psl9,2024,05,26,07
279.0,282.0,Phoenicurus auroreus,Daurian Redstart,0.974,psl9,2024,05,26,07
282.0,285.0,Phoenicurus auroreus,Daurian Redstart,0.8417,psl9,2024,05,26,07
288.0,291.0,Ficedula tricolor,Slaty-blue Flycatcher,0.8668,psl9,2024,05,26,07
294.0,297.0,Ficedula tricolor,Slaty-blue Flycatcher,0.8279,psl9,2024,05,26,07
306.0,309.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7539,psl9,2024,05,26,07
318.0,321.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7458,psl9,2024,05,26,07
336.0,339.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6689,psl9,2024,05,26,07
351.0,354.0,Corvus macrorhynchos,Large-billed Crow,0.5029,psl9,2024,05,26,07
363.0,366.0,Corvus macrorhynchos,Large-billed Crow,0.5672,psl9,2024,05,26,07
369.0,372.0,Corvus macrorhynchos,Large-billed Crow,0.756,psl9,2024,05,26,07
387.0,390.0,Carpodacus erythrinus,Common Rosefinch,0.8313,psl9,2024,05,26,07
399.0,402.0,Carpodacus erythrinus,Common Rosefinch,0.6457,psl9,2024,05,26,07
405.0,408.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6394,psl9,2024,05,26,07
408.0,411.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9533,psl9,2024,05,26,07
417.0,420.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7997,psl9,2024,05,26,07
426.0,429.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8191,psl9,2024,05,26,07
429.0,432.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8638,psl9,2024,05,26,07
432.0,435.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8031,psl9,2024,05,26,07
438.0,441.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7878,psl9,2024,05,26,07
444.0,447.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9637,psl9,2024,05,26,07
456.0,459.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8473,psl9,2024,05,26,07
462.0,465.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7464,psl9,2024,05,26,07
546.0,549.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7317,psl9,2024,05,26,07
576.0,579.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9403,psl9,2024,05,26,07
591.0,594.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6518,psl9,2024,05,26,07
615.0,618.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7538,psl9,2024,05,26,07
618.0,621.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7525,psl9,2024,05,26,07
642.0,645.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8411,psl9,2024,05,26,07
645.0,648.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5042,psl9,2024,05,26,07
678.0,681.0,Phylloscopus occipitalis,Western Crowned Warbler,0.551,psl9,2024,05,26,07
705.0,708.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7142,psl9,2024,05,26,07
708.0,711.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7118,psl9,2024,05,26,07
