Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
15.0,18.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7085,psl7,2024,05,09,06
36.0,39.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7981,psl7,2024,05,09,06
39.0,42.0,Protonotaria citrea,Prothonotary Warbler,0.9746,psl7,2024,05,09,06
48.0,51.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9679,psl7,2024,05,09,06
63.0,66.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8697,psl7,2024,05,09,06
87.0,90.0,Protonotaria citrea,Prothonotary Warbler,0.8383,psl7,2024,05,09,06
192.0,195.0,Acanthiza pusilla,Brown Thornbill,0.5358,psl7,2024,05,09,06
216.0,219.0,Myrmoderus squamosus,Squamate Antbird,0.6007,psl7,2024,05,09,06
279.0,282.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5277,psl7,2024,05,09,06
282.0,285.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9933,psl7,2024,05,09,06
285.0,288.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9257,psl7,2024,05,09,06
285.0,288.0,Protonotaria citrea,Prothonotary Warbler,0.9124,psl7,2024,05,09,06
294.0,297.0,Phylloscopus occipitalis,Western Crowned Warbler,0.999,psl7,2024,05,09,06
300.0,303.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9156,psl7,2024,05,09,06
303.0,306.0,Phylloscopus occipitalis,Western Crowned Warbler,0.994,psl7,2024,05,09,06
309.0,312.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8452,psl7,2024,05,09,06
327.0,330.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7051,psl7,2024,05,09,06
363.0,366.0,Phylloscopus humei,Hume's Warbler,0.9806,psl7,2024,05,09,06
420.0,423.0,Phylloscopus humei,Hume's Warbler,0.7111,psl7,2024,05,09,06
423.0,426.0,Phylloscopus humei,Hume's Warbler,0.5314,psl7,2024,05,09,06
429.0,432.0,Phylloscopus humei,Hume's Warbler,0.5378,psl7,2024,05,09,06
444.0,447.0,Phylloscopus humei,Hume's Warbler,0.9973,psl7,2024,05,09,06
453.0,456.0,Phylloscopus humei,Hume's Warbler,0.9744,psl7,2024,05,09,06
456.0,459.0,Phylloscopus humei,Hume's Warbler,0.9999,psl7,2024,05,09,06
459.0,462.0,Phylloscopus humei,Hume's Warbler,0.9653,psl7,2024,05,09,06
462.0,465.0,Phylloscopus humei,Hume's Warbler,0.8785,psl7,2024,05,09,06
465.0,468.0,Phylloscopus humei,Hume's Warbler,0.9934,psl7,2024,05,09,06
468.0,471.0,Phylloscopus humei,Hume's Warbler,0.8433,psl7,2024,05,09,06
471.0,474.0,Phylloscopus humei,Hume's Warbler,0.9945,psl7,2024,05,09,06
474.0,477.0,Phylloscopus humei,Hume's Warbler,0.9999,psl7,2024,05,09,06
480.0,483.0,Phylloscopus humei,Hume's Warbler,0.562,psl7,2024,05,09,06
483.0,486.0,Phylloscopus humei,Hume's Warbler,0.9527,psl7,2024,05,09,06
651.0,654.0,Phylloscopus humei,Hume's Warbler,0.5313,psl7,2024,05,09,06
666.0,669.0,Phylloscopus humei,Hume's Warbler,0.5168,psl7,2024,05,09,06
39.0,42.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8809,psl7,2024,05,09,07
54.0,57.0,Phylloscopus occipitalis,Western Crowned Warbler,0.924,psl7,2024,05,09,07
57.0,60.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7151,psl7,2024,05,09,07
60.0,63.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9333,psl7,2024,05,09,07
63.0,66.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6077,psl7,2024,05,09,07
66.0,69.0,Phylloscopus occipitalis,Western Crowned Warbler,0.688,psl7,2024,05,09,07
69.0,72.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8721,psl7,2024,05,09,07
81.0,84.0,Phylloscopus occipitalis,Western Crowned Warbler,0.573,psl7,2024,05,09,07
87.0,90.0,Phylloscopus occipitalis,Western Crowned Warbler,0.707,psl7,2024,05,09,07
90.0,93.0,Phylloscopus occipitalis,Western Crowned Warbler,0.82,psl7,2024,05,09,07
99.0,102.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6698,psl7,2024,05,09,07
105.0,108.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9698,psl7,2024,05,09,07
108.0,111.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9641,psl7,2024,05,09,07
123.0,126.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6987,psl7,2024,05,09,07
129.0,132.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6581,psl7,2024,05,09,07
144.0,147.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8367,psl7,2024,05,09,07
147.0,150.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9557,psl7,2024,05,09,07
156.0,159.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8138,psl7,2024,05,09,07
159.0,162.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6745,psl7,2024,05,09,07
162.0,165.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7462,psl7,2024,05,09,07
165.0,168.0,Phylloscopus occipitalis,Western Crowned Warbler,0.686,psl7,2024,05,09,07
168.0,171.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6696,psl7,2024,05,09,07
171.0,174.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8272,psl7,2024,05,09,07
174.0,177.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8866,psl7,2024,05,09,07
180.0,183.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9914,psl7,2024,05,09,07
183.0,186.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9787,psl7,2024,05,09,07
186.0,189.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9399,psl7,2024,05,09,07
189.0,192.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9125,psl7,2024,05,09,07
