Start (s),End (s),Scientific name,Common name,Confidence,File
540.0,543.0,Ficedula parva,Red-breasted Flycatcher,0.6934,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
543.0,546.0,Ficedula parva,Red-breasted Flycatcher,0.6588,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
546.0,549.0,Prunella strophiata,Rufous-breasted Accentor,0.5814,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
549.0,552.0,Prunella strophiata,Rufous-breasted Accentor,0.5106,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
561.0,564.0,Prunella strophiata,Rufous-breasted Accentor,0.5646,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
561.0,564.0,Ficedula parva,Red-breasted Flycatcher,0.5281,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
561.0,564.0,Serinus serinus,European Serin,0.5171,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
588.0,591.0,Prunella strophiata,Rufous-breasted Accentor,0.5056,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
591.0,594.0,Prunella strophiata,Rufous-breasted Accentor,0.6252,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
594.0,597.0,Prunella strophiata,Rufous-breasted Accentor,0.9711,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
597.0,600.0,Prunella strophiata,Rufous-breasted Accentor,0.9091,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
603.0,606.0,Prunella strophiata,Rufous-breasted Accentor,0.7183,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
606.0,609.0,Prunella strophiata,Rufous-breasted Accentor,0.7670,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
609.0,612.0,Prunella strophiata,Rufous-breasted Accentor,0.9810,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
612.0,615.0,Prunella strophiata,Rufous-breasted Accentor,0.9860,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
615.0,618.0,Prunella strophiata,Rufous-breasted Accentor,0.9788,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
621.0,624.0,Prunella strophiata,Rufous-breasted Accentor,0.8430,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
624.0,627.0,Prunella strophiata,Rufous-breasted Accentor,0.8020,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
627.0,630.0,Prunella strophiata,Rufous-breasted Accentor,0.6985,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
630.0,633.0,Prunella strophiata,Rufous-breasted Accentor,0.6538,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
633.0,636.0,Prunella strophiata,Rufous-breasted Accentor,0.6078,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
645.0,648.0,Prunella strophiata,Rufous-breasted Accentor,0.6041,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
648.0,651.0,Prunella strophiata,Rufous-breasted Accentor,0.7720,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
651.0,654.0,Prunella strophiata,Rufous-breasted Accentor,0.5424,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
654.0,657.0,Prunella strophiata,Rufous-breasted Accentor,0.7572,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
663.0,666.0,Prunella strophiata,Rufous-breasted Accentor,0.6550,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
675.0,678.0,Ficedula parva,Red-breasted Flycatcher,0.7834,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
678.0,681.0,Ficedula parva,Red-breasted Flycatcher,0.5616,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
681.0,684.0,Prunella strophiata,Rufous-breasted Accentor,0.6664,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
684.0,687.0,Prunella strophiata,Rufous-breasted Accentor,0.6621,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
693.0,696.0,Prunella strophiata,Rufous-breasted Accentor,0.6363,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
705.0,708.0,Prunella strophiata,Rufous-breasted Accentor,0.6133,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
711.0,714.0,Prunella strophiata,Rufous-breasted Accentor,0.7237,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
714.0,717.0,Prunella strophiata,Rufous-breasted Accentor,0.9165,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
723.0,726.0,Prunella strophiata,Rufous-breasted Accentor,0.9845,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
726.0,729.0,Prunella strophiata,Rufous-breasted Accentor,0.9370,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
747.0,750.0,Prunella strophiata,Rufous-breasted Accentor,0.6002,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
747.0,750.0,Serinus serinus,European Serin,0.5891,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
771.0,774.0,Prunella strophiata,Rufous-breasted Accentor,0.6097,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
774.0,777.0,Prunella strophiata,Rufous-breasted Accentor,0.9823,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
783.0,786.0,Prunella strophiata,Rufous-breasted Accentor,0.6398,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
789.0,792.0,Ficedula parva,Red-breasted Flycatcher,0.6788,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
792.0,795.0,Prunella strophiata,Rufous-breasted Accentor,0.5951,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
801.0,804.0,Prunella strophiata,Rufous-breasted Accentor,0.6608,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
837.0,840.0,Phylloscopus nitidus,Green Warbler,0.6642,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
852.0,855.0,Prunella strophiata,Rufous-breasted Accentor,0.7049,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
858.0,861.0,Serinus serinus,European Serin,0.6871,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
870.0,873.0,Phylloscopus trochiloides,Greenish Warbler,0.5889,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
885.0,888.0,Prunella strophiata,Rufous-breasted Accentor,0.5215,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
891.0,894.0,Tarsiger rufilatus,Himalayan Bluetail,0.6623,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_050000.WAV
51.0,54.0,Phylloscopus trochiloides,Greenish Warbler,0.6469,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
54.0,57.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7836,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
63.0,66.0,Phylloscopus nitidus,Green Warbler,0.6236,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
78.0,81.0,Phylloscopus nitidus,Green Warbler,0.6998,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
78.0,81.0,Phylloscopus trochiloides,Greenish Warbler,0.5870,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
84.0,87.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6066,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
87.0,90.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6789,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
90.0,93.0,Phylloscopus trochiloides,Greenish Warbler,0.5902,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
105.0,108.0,Prunella strophiata,Rufous-breasted Accentor,0.5218,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
108.0,111.0,Ficedula parva,Red-breasted Flycatcher,0.9424,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
144.0,147.0,Phylloscopus humei,Hume's Warbler,0.7808,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
231.0,234.0,Phylloscopus humei,Hume's Warbler,0.6105,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
273.0,276.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6981,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
276.0,279.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5392,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
363.0,366.0,Phylloscopus trochiloides,Greenish Warbler,0.5955,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
561.0,564.0,Phylloscopus humei,Hume's Warbler,0.6720,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
564.0,567.0,Phylloscopus humei,Hume's Warbler,0.7054,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
567.0,570.0,Phylloscopus humei,Hume's Warbler,0.6628,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
573.0,576.0,Phylloscopus humei,Hume's Warbler,0.6656,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
576.0,579.0,Phylloscopus humei,Hume's Warbler,0.7734,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
585.0,588.0,Phylloscopus humei,Hume's Warbler,0.6016,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
588.0,591.0,Phylloscopus humei,Hume's Warbler,0.6838,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
672.0,675.0,Lithobates clamitans,Green Frog,0.7862,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
684.0,687.0,Lithobates clamitans,Green Frog,0.5043,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
693.0,696.0,Phylloscopus humei,Hume's Warbler,0.5506,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
696.0,699.0,Phylloscopus humei,Hume's Warbler,0.5304,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
702.0,705.0,Phylloscopus humei,Hume's Warbler,0.6839,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
705.0,708.0,Phylloscopus humei,Hume's Warbler,0.6601,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Mid/PSM1\20240526_060000.WAV
