Start (s),End (s),Scientific name,Common name,Confidence,File
861.0,864.0,Cyanoptila cyanomelana,Blue-and-white Flycatcher,0.8026,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
864.0,867.0,Luscinia phaenicuroides,White-bellied Redstart,0.6485,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
873.0,876.0,Luscinia phaenicuroides,White-bellied Redstart,0.9149,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
876.0,879.0,Luscinia phaenicuroides,White-bellied Redstart,0.7798,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
879.0,882.0,Luscinia phaenicuroides,White-bellied Redstart,0.5576,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
885.0,888.0,Luscinia phaenicuroides,White-bellied Redstart,0.5277,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
888.0,891.0,Luscinia phaenicuroides,White-bellied Redstart,0.8581,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
897.0,900.0,Luscinia phaenicuroides,White-bellied Redstart,0.8516,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_050000.WAV
24.0,27.0,Mecocerculus stictopterus,White-banded Tyrannulet,0.6806,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_060000.WAV
135.0,138.0,Phoenicurus leucocephalus,White-capped Redstart,0.5832,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_060000.WAV
183.0,186.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6600,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_060000.WAV
234.0,237.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5124,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Low/PSL1\20240708_060000.WAV
