Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
3.0,6.0,Phylloscopus humei,Hume's Warbler,0.5274,psm8,2024,05,25,07
9.0,12.0,Phylloscopus humei,Hume's Warbler,0.9714,psm8,2024,05,25,07
12.0,15.0,Phylloscopus humei,Hume's Warbler,0.9824,psm8,2024,05,25,07
15.0,18.0,Phylloscopus humei,Hume's Warbler,0.9347,psm8,2024,05,25,07
18.0,21.0,Phylloscopus humei,Hume's Warbler,0.9588,psm8,2024,05,25,07
21.0,24.0,Phylloscopus humei,Hume's Warbler,0.973,psm8,2024,05,25,07
24.0,27.0,Phylloscopus humei,Hume's Warbler,0.9264,psm8,2024,05,25,07
33.0,36.0,Phylloscopus humei,Hume's Warbler,0.9621,psm8,2024,05,25,07
36.0,39.0,Phylloscopus humei,Hume's Warbler,0.9755,psm8,2024,05,25,07
42.0,45.0,Phylloscopus humei,Hume's Warbler,0.655,psm8,2024,05,25,07
45.0,48.0,Phylloscopus humei,Hume's Warbler,0.911,psm8,2024,05,25,07
48.0,51.0,Phylloscopus humei,Hume's Warbler,0.9935,psm8,2024,05,25,07
51.0,54.0,Phylloscopus humei,Hume's Warbler,0.8639,psm8,2024,05,25,07
54.0,57.0,Phylloscopus humei,Hume's Warbler,0.9783,psm8,2024,05,25,07
57.0,60.0,Phylloscopus humei,Hume's Warbler,0.8113,psm8,2024,05,25,07
60.0,63.0,Phylloscopus humei,Hume's Warbler,0.897,psm8,2024,05,25,07
63.0,66.0,Elachura formosa,Spotted Elachura,0.6783,psm8,2024,05,25,07
63.0,66.0,Phylloscopus humei,Hume's Warbler,0.5324,psm8,2024,05,25,07
66.0,69.0,Phylloscopus humei,Hume's Warbler,0.5112,psm8,2024,05,25,07
69.0,72.0,Phylloscopus humei,Hume's Warbler,0.8061,psm8,2024,05,25,07
75.0,78.0,Phylloscopus humei,Hume's Warbler,0.9992,psm8,2024,05,25,07
123.0,126.0,Phylloscopus humei,Hume's Warbler,0.5993,psm8,2024,05,25,07
183.0,186.0,Phylloscopus humei,Hume's Warbler,0.9344,psm8,2024,05,25,07
192.0,195.0,Phylloscopus humei,Hume's Warbler,0.8806,psm8,2024,05,25,07
207.0,210.0,Phylloscopus humei,Hume's Warbler,0.8881,psm8,2024,05,25,07
249.0,252.0,Phylloscopus humei,Hume's Warbler,0.594,psm8,2024,05,25,07
264.0,267.0,Phylloscopus humei,Hume's Warbler,0.8493,psm8,2024,05,25,07
279.0,282.0,Phylloscopus humei,Hume's Warbler,0.7947,psm8,2024,05,25,07
282.0,285.0,Phylloscopus humei,Hume's Warbler,0.7899,psm8,2024,05,25,07
294.0,297.0,Carpodacus erythrinus,Common Rosefinch,0.7094,psm8,2024,05,25,07
342.0,345.0,Phylloscopus humei,Hume's Warbler,0.7648,psm8,2024,05,25,07
345.0,348.0,Phylloscopus humei,Hume's Warbler,0.5648,psm8,2024,05,25,07
351.0,354.0,Phylloscopus humei,Hume's Warbler,0.5115,psm8,2024,05,25,07
357.0,360.0,Regulus satrapa,Golden-crowned Kinglet,0.8747,psm8,2024,05,25,07
360.0,363.0,Phylloscopus humei,Hume's Warbler,0.8555,psm8,2024,05,25,07
384.0,387.0,Phylloscopus humei,Hume's Warbler,0.7306,psm8,2024,05,25,07
423.0,426.0,Phylloscopus humei,Hume's Warbler,0.7896,psm8,2024,05,25,07
