Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
789.0,792.0,Phylloscopus humei,Hume's Warbler,0.5302,psm6,2024,05,26,05
798.0,801.0,Phylloscopus humei,Hume's Warbler,0.9542,psm6,2024,05,26,05
813.0,816.0,Phylloscopus humei,Hume's Warbler,0.7386,psm6,2024,05,26,05
813.0,816.0,Phylloscopus trochiloides,Greenish Warbler,0.5681,psm6,2024,05,26,05
819.0,822.0,Phylloscopus humei,Hume's Warbler,0.8787,psm6,2024,05,26,05
825.0,828.0,Phylloscopus humei,Hume's Warbler,0.5509,psm6,2024,05,26,05
825.0,828.0,Phylloscopus trochiloides,Greenish Warbler,0.5096,psm6,2024,05,26,05
828.0,831.0,Phylloscopus humei,Hume's Warbler,0.6744,psm6,2024,05,26,05
855.0,858.0,Phylloscopus humei,Hume's Warbler,0.5573,psm6,2024,05,26,05
861.0,864.0,Phylloscopus humei,Hume's Warbler,0.8875,psm6,2024,05,26,05
864.0,867.0,Phylloscopus humei,Hume's Warbler,0.9033,psm6,2024,05,26,05
867.0,870.0,Phylloscopus humei,Hume's Warbler,0.9724,psm6,2024,05,26,05
870.0,873.0,Phylloscopus humei,Hume's Warbler,0.9954,psm6,2024,05,26,05
873.0,876.0,Phylloscopus humei,Hume's Warbler,0.7735,psm6,2024,05,26,05
876.0,879.0,Phylloscopus humei,Hume's Warbler,0.9458,psm6,2024,05,26,05
882.0,885.0,Phylloscopus humei,Hume's Warbler,0.6357,psm6,2024,05,26,05
894.0,897.0,Phylloscopus humei,Hume's Warbler,0.6329,psm6,2024,05,26,05
0.0,3.0,Phylloscopus trochiloides,Greenish Warbler,0.8644,psm6,2024,05,26,06
0.0,3.0,Phylloscopus nitidus,Green Warbler,0.5541,psm6,2024,05,26,06
12.0,15.0,Phylloscopus trochiloides,Greenish Warbler,0.9127,psm6,2024,05,26,06
15.0,18.0,Phylloscopus trochiloides,Greenish Warbler,0.5082,psm6,2024,05,26,06
27.0,30.0,Anthus hodgsoni,Olive-backed Pipit,0.671,psm6,2024,05,26,06
42.0,45.0,Phylloscopus humei,Hume's Warbler,0.9847,psm6,2024,05,26,06
54.0,57.0,Anthus hodgsoni,Olive-backed Pipit,0.8366,psm6,2024,05,26,06
66.0,69.0,Anthus hodgsoni,Olive-backed Pipit,0.8759,psm6,2024,05,26,06
75.0,78.0,Passerina amoena,Lazuli Bunting,0.5986,psm6,2024,05,26,06
84.0,87.0,Anthus hodgsoni,Olive-backed Pipit,0.996,psm6,2024,05,26,06
90.0,93.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.7073,psm6,2024,05,26,06
96.0,99.0,Anthus hodgsoni,Olive-backed Pipit,0.7032,psm6,2024,05,26,06
108.0,111.0,Phylloscopus trochiloides,Greenish Warbler,0.5845,psm6,2024,05,26,06
120.0,123.0,Phylloscopus trochiloides,Greenish Warbler,0.8143,psm6,2024,05,26,06
126.0,129.0,Anthus hodgsoni,Olive-backed Pipit,0.524,psm6,2024,05,26,06
129.0,132.0,Passerina amoena,Lazuli Bunting,0.5287,psm6,2024,05,26,06
138.0,141.0,Anthus hodgsoni,Olive-backed Pipit,0.68,psm6,2024,05,26,06
141.0,144.0,Anthus hodgsoni,Olive-backed Pipit,0.8683,psm6,2024,05,26,06
153.0,156.0,Anthus hodgsoni,Olive-backed Pipit,0.9632,psm6,2024,05,26,06
177.0,180.0,Anthus hodgsoni,Olive-backed Pipit,0.9042,psm6,2024,05,26,06
192.0,195.0,Anthus hodgsoni,Olive-backed Pipit,0.9052,psm6,2024,05,26,06
204.0,207.0,Anthus hodgsoni,Olive-backed Pipit,0.6402,psm6,2024,05,26,06
219.0,222.0,Anthus hodgsoni,Olive-backed Pipit,0.702,psm6,2024,05,26,06
222.0,225.0,Anthus trivialis,Tree Pipit,0.9814,psm6,2024,05,26,06
228.0,231.0,Turdus iliacus,Redwing,0.7257,psm6,2024,05,26,06
234.0,237.0,Anthus hodgsoni,Olive-backed Pipit,0.6026,psm6,2024,05,26,06
237.0,240.0,Anthus hodgsoni,Olive-backed Pipit,0.6254,psm6,2024,05,26,06
240.0,243.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6625,psm6,2024,05,26,06
243.0,246.0,Phylloscopus humei,Hume's Warbler,0.5762,psm6,2024,05,26,06
255.0,258.0,Anthus trivialis,Tree Pipit,0.5968,psm6,2024,05,26,06
318.0,321.0,Anthus hodgsoni,Olive-backed Pipit,0.8979,psm6,2024,05,26,06
375.0,378.0,Anthus hodgsoni,Olive-backed Pipit,0.7916,psm6,2024,05,26,06
381.0,384.0,Ficedula superciliaris,Ultramarine Flycatcher,0.7402,psm6,2024,05,26,06
384.0,387.0,Anthus hodgsoni,Olive-backed Pipit,0.5199,psm6,2024,05,26,06
390.0,393.0,Anthus hodgsoni,Olive-backed Pipit,0.9871,psm6,2024,05,26,06
396.0,399.0,Phylloscopus trochiloides,Greenish Warbler,0.8881,psm6,2024,05,26,06
396.0,399.0,Phylloscopus humei,Hume's Warbler,0.5434,psm6,2024,05,26,06
399.0,402.0,Anthus hodgsoni,Olive-backed Pipit,0.8807,psm6,2024,05,26,06
408.0,411.0,Anthus hodgsoni,Olive-backed Pipit,0.9897,psm6,2024,05,26,06
414.0,417.0,Anthus hodgsoni,Olive-backed Pipit,0.9955,psm6,2024,05,26,06
417.0,420.0,Periparus ater,Coal Tit,0.5703,psm6,2024,05,26,06
420.0,423.0,Phylloscopus nitidus,Green Warbler,0.6978,psm6,2024,05,26,06
423.0,426.0,Anthus hodgsoni,Olive-backed Pipit,0.9815,psm6,2024,05,26,06
429.0,432.0,Anthus hodgsoni,Olive-backed Pipit,0.7803,psm6,2024,05,26,06
432.0,435.0,Anthus hodgsoni,Olive-backed Pipit,0.9764,psm6,2024,05,26,06
441.0,444.0,Anthus hodgsoni,Olive-backed Pipit,0.9729,psm6,2024,05,26,06
447.0,450.0,Phylloscopus trochiloides,Greenish Warbler,0.7319,psm6,2024,05,26,06
456.0,459.0,Passerina amoena,Lazuli Bunting,0.8802,psm6,2024,05,26,06
459.0,462.0,Anthus hodgsoni,Olive-backed Pipit,0.9986,psm6,2024,05,26,06
468.0,471.0,Anthus hodgsoni,Olive-backed Pipit,0.9979,psm6,2024,05,26,06
471.0,474.0,Anthus hodgsoni,Olive-backed Pipit,0.5631,psm6,2024,05,26,06
474.0,477.0,Anthus hodgsoni,Olive-backed Pipit,0.9972,psm6,2024,05,26,06
477.0,480.0,Anthus hodgsoni,Olive-backed Pipit,0.8582,psm6,2024,05,26,06
480.0,483.0,Anthus hodgsoni,Olive-backed Pipit,0.994,psm6,2024,05,26,06
489.0,492.0,Anthus hodgsoni,Olive-backed Pipit,0.9951,psm6,2024,05,26,06
492.0,495.0,Anthus hodgsoni,Olive-backed Pipit,0.959,psm6,2024,05,26,06
495.0,498.0,Anthus hodgsoni,Olive-backed Pipit,0.6491,psm6,2024,05,26,06
510.0,513.0,Anthus hodgsoni,Olive-backed Pipit,0.9954,psm6,2024,05,26,06
513.0,516.0,Anthus hodgsoni,Olive-backed Pipit,0.6554,psm6,2024,05,26,06
516.0,519.0,Phylloscopus trochiloides,Greenish Warbler,0.5642,psm6,2024,05,26,06
519.0,522.0,Anthus hodgsoni,Olive-backed Pipit,0.9738,psm6,2024,05,26,06
519.0,522.0,Anthus trivialis,Tree Pipit,0.5598,psm6,2024,05,26,06
528.0,531.0,Anthus hodgsoni,Olive-backed Pipit,0.64,psm6,2024,05,26,06
537.0,540.0,Anthus hodgsoni,Olive-backed Pipit,0.7599,psm6,2024,05,26,06
540.0,543.0,Anthus hodgsoni,Olive-backed Pipit,0.7484,psm6,2024,05,26,06
546.0,549.0,Anthus hodgsoni,Olive-backed Pipit,0.6933,psm6,2024,05,26,06
549.0,552.0,Anthus hodgsoni,Olive-backed Pipit,0.9912,psm6,2024,05,26,06
555.0,558.0,Anthus hodgsoni,Olive-backed Pipit,0.9973,psm6,2024,05,26,06
558.0,561.0,Anthus hodgsoni,Olive-backed Pipit,0.7842,psm6,2024,05,26,06
564.0,567.0,Anthus hodgsoni,Olive-backed Pipit,0.9764,psm6,2024,05,26,06
573.0,576.0,Anthus hodgsoni,Olive-backed Pipit,0.9917,psm6,2024,05,26,06
585.0,588.0,Phylloscopus humei,Hume's Warbler,0.6437,psm6,2024,05,26,06
588.0,591.0,Anthus hodgsoni,Olive-backed Pipit,0.8888,psm6,2024,05,26,06
597.0,600.0,Anthus hodgsoni,Olive-backed Pipit,0.9916,psm6,2024,05,26,06
606.0,609.0,Anthus hodgsoni,Olive-backed Pipit,0.916,psm6,2024,05,26,06
624.0,627.0,Palmeria dolei,Akohekohe,0.5394,psm6,2024,05,26,06
639.0,642.0,Anthus trivialis,Tree Pipit,0.9707,psm6,2024,05,26,06
642.0,645.0,Phylloscopus nitidus,Green Warbler,0.6249,psm6,2024,05,26,06
648.0,651.0,Anthus hodgsoni,Olive-backed Pipit,0.8591,psm6,2024,05,26,06
657.0,660.0,Anthus trivialis,Tree Pipit,0.8193,psm6,2024,05,26,06
663.0,666.0,Anthus hodgsoni,Olive-backed Pipit,0.9953,psm6,2024,05,26,06
666.0,669.0,Anthus hodgsoni,Olive-backed Pipit,0.9848,psm6,2024,05,26,06
669.0,672.0,Anthus hodgsoni,Olive-backed Pipit,0.9683,psm6,2024,05,26,06
672.0,675.0,Phylloscopus trochiloides,Greenish Warbler,0.6448,psm6,2024,05,26,06
675.0,678.0,Anthus hodgsoni,Olive-backed Pipit,0.9963,psm6,2024,05,26,06
678.0,681.0,Anthus hodgsoni,Olive-backed Pipit,0.8503,psm6,2024,05,26,06
684.0,687.0,Anthus hodgsoni,Olive-backed Pipit,0.9989,psm6,2024,05,26,06
693.0,696.0,Anthus hodgsoni,Olive-backed Pipit,0.9986,psm6,2024,05,26,06
702.0,705.0,Anthus hodgsoni,Olive-backed Pipit,0.942,psm6,2024,05,26,06
708.0,711.0,Anthus hodgsoni,Olive-backed Pipit,0.9897,psm6,2024,05,26,06
711.0,714.0,Anthus hodgsoni,Olive-backed Pipit,0.9916,psm6,2024,05,26,06
714.0,717.0,Phylloscopus humei,Hume's Warbler,0.6026,psm6,2024,05,26,06
717.0,720.0,Anthus hodgsoni,Olive-backed Pipit,0.9535,psm6,2024,05,26,06
738.0,741.0,Anthus hodgsoni,Olive-backed Pipit,0.9968,psm6,2024,05,26,06
744.0,747.0,Anthus hodgsoni,Olive-backed Pipit,0.7444,psm6,2024,05,26,06
747.0,750.0,Anthus hodgsoni,Olive-backed Pipit,0.9347,psm6,2024,05,26,06
777.0,780.0,Phylloscopus trochiloides,Greenish Warbler,0.5237,psm6,2024,05,26,06
780.0,783.0,Anthus hodgsoni,Olive-backed Pipit,0.9982,psm6,2024,05,26,06
789.0,792.0,Anthus hodgsoni,Olive-backed Pipit,0.9921,psm6,2024,05,26,06
792.0,795.0,Anthus hodgsoni,Olive-backed Pipit,0.766,psm6,2024,05,26,06
804.0,807.0,Anthus hodgsoni,Olive-backed Pipit,0.7966,psm6,2024,05,26,06
804.0,807.0,Anthus trivialis,Tree Pipit,0.6739,psm6,2024,05,26,06
810.0,813.0,Anthus hodgsoni,Olive-backed Pipit,0.5622,psm6,2024,05,26,06
813.0,816.0,Anthus trivialis,Tree Pipit,0.6908,psm6,2024,05,26,06
813.0,816.0,Anthus hodgsoni,Olive-backed Pipit,0.5068,psm6,2024,05,26,06
825.0,828.0,Anthus hodgsoni,Olive-backed Pipit,0.6693,psm6,2024,05,26,06
831.0,834.0,Phylloscopus nitidus,Green Warbler,0.6463,psm6,2024,05,26,06
834.0,837.0,Anthus hodgsoni,Olive-backed Pipit,0.8411,psm6,2024,05,26,06
843.0,846.0,Phylloscopus nitidus,Green Warbler,0.6297,psm6,2024,05,26,06
846.0,849.0,Anthus hodgsoni,Olive-backed Pipit,0.5315,psm6,2024,05,26,06
852.0,855.0,Anthus hodgsoni,Olive-backed Pipit,0.7908,psm6,2024,05,26,06
855.0,858.0,Anthus hodgsoni,Olive-backed Pipit,0.9712,psm6,2024,05,26,06
861.0,864.0,Anthus hodgsoni,Olive-backed Pipit,0.8817,psm6,2024,05,26,06
864.0,867.0,Anthus hodgsoni,Olive-backed Pipit,0.918,psm6,2024,05,26,06
873.0,876.0,Leiothlypis ruficapilla,Nashville Warbler,0.6451,psm6,2024,05,26,06
876.0,879.0,Anthus hodgsoni,Olive-backed Pipit,0.781,psm6,2024,05,26,06
885.0,888.0,Anthus hodgsoni,Olive-backed Pipit,0.8296,psm6,2024,05,26,06
891.0,894.0,Anthus hodgsoni,Olive-backed Pipit,0.8084,psm6,2024,05,26,06
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.5431,psm6,2024,05,26,07
12.0,15.0,Phylloscopus humei,Hume's Warbler,0.8585,psm6,2024,05,26,07
30.0,33.0,Phylloscopus trochiloides,Greenish Warbler,0.9047,psm6,2024,05,26,07
48.0,51.0,Turdus iliacus,Redwing,0.8335,psm6,2024,05,26,07
57.0,60.0,Anthus hodgsoni,Olive-backed Pipit,0.7443,psm6,2024,05,26,07
75.0,78.0,Anthus hodgsoni,Olive-backed Pipit,0.5607,psm6,2024,05,26,07
84.0,87.0,Anthus hodgsoni,Olive-backed Pipit,0.9501,psm6,2024,05,26,07
90.0,93.0,Anthus hodgsoni,Olive-backed Pipit,0.7833,psm6,2024,05,26,07
96.0,99.0,Anthus hodgsoni,Olive-backed Pipit,0.5206,psm6,2024,05,26,07
102.0,105.0,Phylloscopus humei,Hume's Warbler,0.6268,psm6,2024,05,26,07
111.0,114.0,Phylloscopus trochiloides,Greenish Warbler,0.911,psm6,2024,05,26,07
114.0,117.0,Anthus hodgsoni,Olive-backed Pipit,0.5677,psm6,2024,05,26,07
117.0,120.0,Phylloscopus trochiloides,Greenish Warbler,0.8701,psm6,2024,05,26,07
120.0,123.0,Phylloscopus humei,Hume's Warbler,0.5025,psm6,2024,05,26,07
126.0,129.0,Anthus hodgsoni,Olive-backed Pipit,0.7615,psm6,2024,05,26,07
129.0,132.0,Anthus hodgsoni,Olive-backed Pipit,0.9611,psm6,2024,05,26,07
135.0,138.0,Carpodacus erythrinus,Common Rosefinch,0.5551,psm6,2024,05,26,07
162.0,165.0,Phylloscopus trochiloides,Greenish Warbler,0.6784,psm6,2024,05,26,07
165.0,168.0,Phylloscopus trochiloides,Greenish Warbler,0.9187,psm6,2024,05,26,07
168.0,171.0,Phylloscopus trochiloides,Greenish Warbler,0.8631,psm6,2024,05,26,07
174.0,177.0,Phylloscopus trochiloides,Greenish Warbler,0.835,psm6,2024,05,26,07
177.0,180.0,Anthus hodgsoni,Olive-backed Pipit,0.9928,psm6,2024,05,26,07
183.0,186.0,Motacilla flava,Western Yellow Wagtail,0.6436,psm6,2024,05,26,07
186.0,189.0,Anthus hodgsoni,Olive-backed Pipit,0.9914,psm6,2024,05,26,07
192.0,195.0,Phylloscopus trochiloides,Greenish Warbler,0.7277,psm6,2024,05,26,07
195.0,198.0,Anthus hodgsoni,Olive-backed Pipit,0.9224,psm6,2024,05,26,07
198.0,201.0,Anthus hodgsoni,Olive-backed Pipit,0.7379,psm6,2024,05,26,07
204.0,207.0,Phylloscopus nitidus,Green Warbler,0.6802,psm6,2024,05,26,07
210.0,213.0,Phylloscopus trochiloides,Greenish Warbler,0.6445,psm6,2024,05,26,07
213.0,216.0,Anthus hodgsoni,Olive-backed Pipit,0.9935,psm6,2024,05,26,07
222.0,225.0,Anthus hodgsoni,Olive-backed Pipit,0.9892,psm6,2024,05,26,07
225.0,228.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.8141,psm6,2024,05,26,07
231.0,234.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.7011,psm6,2024,05,26,07
237.0,240.0,Phylloscopus nitidus,Green Warbler,0.8415,psm6,2024,05,26,07
243.0,246.0,Anthus hodgsoni,Olive-backed Pipit,0.9868,psm6,2024,05,26,07
255.0,258.0,Anthus hodgsoni,Olive-backed Pipit,0.9972,psm6,2024,05,26,07
258.0,261.0,Phylloscopus nitidus,Green Warbler,0.6514,psm6,2024,05,26,07
264.0,267.0,Phylloscopus trochiloides,Greenish Warbler,0.6196,psm6,2024,05,26,07
267.0,270.0,Anthus hodgsoni,Olive-backed Pipit,0.9854,psm6,2024,05,26,07
276.0,279.0,Anthus hodgsoni,Olive-backed Pipit,0.9894,psm6,2024,05,26,07
279.0,282.0,Phylloscopus trochiloides,Greenish Warbler,0.7641,psm6,2024,05,26,07
288.0,291.0,Anthus hodgsoni,Olive-backed Pipit,0.9976,psm6,2024,05,26,07
291.0,294.0,Phylloscopus nitidus,Green Warbler,0.9282,psm6,2024,05,26,07
291.0,294.0,Phylloscopus trochiloides,Greenish Warbler,0.7125,psm6,2024,05,26,07
297.0,300.0,Anthus hodgsoni,Olive-backed Pipit,0.9894,psm6,2024,05,26,07
306.0,309.0,Phylloscopus trochiloides,Greenish Warbler,0.5001,psm6,2024,05,26,07
315.0,318.0,Phylloscopus nitidus,Green Warbler,0.8431,psm6,2024,05,26,07
318.0,321.0,Phylloscopus nitidus,Green Warbler,0.5979,psm6,2024,05,26,07
336.0,339.0,Anthus hodgsoni,Olive-backed Pipit,0.9843,psm6,2024,05,26,07
345.0,348.0,Anthus hodgsoni,Olive-backed Pipit,0.9948,psm6,2024,05,26,07
351.0,354.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.6496,psm6,2024,05,26,07
357.0,360.0,Anthus hodgsoni,Olive-backed Pipit,0.9935,psm6,2024,05,26,07
363.0,366.0,Anthus hodgsoni,Olive-backed Pipit,0.9179,psm6,2024,05,26,07
375.0,378.0,Anthus hodgsoni,Olive-backed Pipit,0.85,psm6,2024,05,26,07
381.0,384.0,Phylloscopus trochiloides,Greenish Warbler,0.5408,psm6,2024,05,26,07
390.0,393.0,Anthus hodgsoni,Olive-backed Pipit,0.7759,psm6,2024,05,26,07
396.0,399.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.6026,psm6,2024,05,26,07
423.0,426.0,Phylloscopus trochiloides,Greenish Warbler,0.9435,psm6,2024,05,26,07
429.0,432.0,Setophaga coronata,Yellow-rumped Warbler,0.6962,psm6,2024,05,26,07
432.0,435.0,Phylloscopus nitidus,Green Warbler,0.6476,psm6,2024,05,26,07
444.0,447.0,Phylloscopus nitidus,Green Warbler,0.7652,psm6,2024,05,26,07
444.0,447.0,Phylloscopus trochiloides,Greenish Warbler,0.5526,psm6,2024,05,26,07
453.0,456.0,Chaetura meridionalis,Sick's Swift,0.7897,psm6,2024,05,26,07
459.0,462.0,Phylloscopus nitidus,Green Warbler,0.5843,psm6,2024,05,26,07
483.0,486.0,Phylloscopus trochiloides,Greenish Warbler,0.9032,psm6,2024,05,26,07
483.0,486.0,Phylloscopus nitidus,Green Warbler,0.7478,psm6,2024,05,26,07
489.0,492.0,Phylloscopus nitidus,Green Warbler,0.5097,psm6,2024,05,26,07
492.0,495.0,Phylloscopus trochiloides,Greenish Warbler,0.6478,psm6,2024,05,26,07
492.0,495.0,Phylloscopus nitidus,Green Warbler,0.5972,psm6,2024,05,26,07
498.0,501.0,Anthus hodgsoni,Olive-backed Pipit,0.7074,psm6,2024,05,26,07
501.0,504.0,Phylloscopus trochiloides,Greenish Warbler,0.8959,psm6,2024,05,26,07
501.0,504.0,Phylloscopus nitidus,Green Warbler,0.5884,psm6,2024,05,26,07
510.0,513.0,Anthus hodgsoni,Olive-backed Pipit,0.9949,psm6,2024,05,26,07
519.0,522.0,Anthus hodgsoni,Olive-backed Pipit,0.9898,psm6,2024,05,26,07
528.0,531.0,Anthus hodgsoni,Olive-backed Pipit,0.7291,psm6,2024,05,26,07
543.0,546.0,Phylloscopus nitidus,Green Warbler,0.5817,psm6,2024,05,26,07
552.0,555.0,Phylloscopus trochiloides,Greenish Warbler,0.6661,psm6,2024,05,26,07
564.0,567.0,Anthus hodgsoni,Olive-backed Pipit,0.6091,psm6,2024,05,26,07
567.0,570.0,Anthus hodgsoni,Olive-backed Pipit,0.7119,psm6,2024,05,26,07
576.0,579.0,Phylloscopus nitidus,Green Warbler,0.7253,psm6,2024,05,26,07
579.0,582.0,Anthus hodgsoni,Olive-backed Pipit,0.629,psm6,2024,05,26,07
582.0,585.0,Anthus hodgsoni,Olive-backed Pipit,0.8596,psm6,2024,05,26,07
585.0,588.0,Phylloscopus trochiloides,Greenish Warbler,0.5729,psm6,2024,05,26,07
594.0,597.0,Phylloscopus trochiloides,Greenish Warbler,0.7654,psm6,2024,05,26,07
612.0,615.0,Phylloscopus trochiloides,Greenish Warbler,0.8231,psm6,2024,05,26,07
615.0,618.0,Anthus hodgsoni,Olive-backed Pipit,0.6967,psm6,2024,05,26,07
621.0,624.0,Phylloscopus trochiloides,Greenish Warbler,0.5821,psm6,2024,05,26,07
627.0,630.0,Phylloscopus nitidus,Green Warbler,0.6314,psm6,2024,05,26,07
627.0,630.0,Phylloscopus trochiloides,Greenish Warbler,0.5779,psm6,2024,05,26,07
630.0,633.0,Anthus hodgsoni,Olive-backed Pipit,0.9822,psm6,2024,05,26,07
636.0,639.0,Anthus hodgsoni,Olive-backed Pipit,0.6952,psm6,2024,05,26,07
639.0,642.0,Anthus hodgsoni,Olive-backed Pipit,0.9849,psm6,2024,05,26,07
660.0,663.0,Anthus hodgsoni,Olive-backed Pipit,0.5166,psm6,2024,05,26,07
666.0,669.0,Anthus hodgsoni,Olive-backed Pipit,0.8383,psm6,2024,05,26,07
669.0,672.0,Anthus hodgsoni,Olive-backed Pipit,0.9315,psm6,2024,05,26,07
684.0,687.0,Anthus trivialis,Tree Pipit,0.9028,psm6,2024,05,26,07
690.0,693.0,Phylloscopus nitidus,Green Warbler,0.8121,psm6,2024,05,26,07
690.0,693.0,Phylloscopus trochiloides,Greenish Warbler,0.5283,psm6,2024,05,26,07
