Start (s),End (s),Scientific name,Common name,Confidence,File
642.0,645.0,Phylloscopus trochiloides,Greenish Warbler,0.5220,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
666.0,669.0,Phylloscopus nitidus,Green Warbler,0.8202,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
669.0,672.0,Phylloscopus trochiloides,Greenish Warbler,0.9078,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
672.0,675.0,Phylloscopus trochiloides,Greenish Warbler,0.8677,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
678.0,681.0,Phylloscopus trochiloides,Greenish Warbler,0.8013,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
684.0,687.0,Phylloscopus humei,Hume's Warbler,0.5962,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
690.0,693.0,Phylloscopus humei,Hume's Warbler,0.6026,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
693.0,696.0,Phylloscopus humei,Hume's Warbler,0.5683,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
702.0,705.0,Lophorina superba,Greater Lophorina,0.7047,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
726.0,729.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.5906,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
732.0,735.0,Phylloscopus trochiloides,Greenish Warbler,0.7289,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
747.0,750.0,Phylloscopus humei,Hume's Warbler,0.5763,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
753.0,756.0,Phylloscopus trochiloides,Greenish Warbler,0.8750,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
762.0,765.0,Phylloscopus trochiloides,Greenish Warbler,0.9952,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
765.0,768.0,Phylloscopus trochiloides,Greenish Warbler,0.5068,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
774.0,777.0,Phylloscopus trochiloides,Greenish Warbler,0.8247,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
777.0,780.0,Phylloscopus trochiloides,Greenish Warbler,0.5335,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
798.0,801.0,Phylloscopus trochiloides,Greenish Warbler,0.5051,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
801.0,804.0,Phylloscopus trochiloides,Greenish Warbler,0.8154,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
807.0,810.0,Phylloscopus trochiloides,Greenish Warbler,0.8545,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
807.0,810.0,Phylloscopus nitidus,Green Warbler,0.5102,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
825.0,828.0,Myioborus miniatus,Slate-throated Redstart,0.6046,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
834.0,837.0,Phylloscopus trochiloides,Greenish Warbler,0.6129,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
843.0,846.0,Phylloscopus nitidus,Green Warbler,0.5079,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
861.0,864.0,Phylloscopus trochiloides,Greenish Warbler,0.9180,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
873.0,876.0,Periparus rubidiventris,Rufous-vented Tit,0.6667,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_050000.WAV
39.0,42.0,Myadestes palmeri,Puaiohi,0.5269,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
126.0,129.0,Geothlypis tolmiei,MacGillivray's Warbler,0.7235,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
138.0,141.0,Phylloscopus humei,Hume's Warbler,0.7865,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
315.0,318.0,Myadestes palmeri,Puaiohi,0.6724,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
327.0,330.0,Phylloscopus nitidus,Green Warbler,0.7958,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
378.0,381.0,Phylloscopus trochiloides,Greenish Warbler,0.5722,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
408.0,411.0,Phylloscopus nitidus,Green Warbler,0.6268,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
408.0,411.0,Phylloscopus trochiloides,Greenish Warbler,0.5887,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
453.0,456.0,Phylloscopus trochiloides,Greenish Warbler,0.5838,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
492.0,495.0,Phylloscopus humei,Hume's Warbler,0.6324,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
507.0,510.0,Myadestes palmeri,Puaiohi,0.5408,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
561.0,564.0,Phylloscopus trochiloides,Greenish Warbler,0.6183,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
627.0,630.0,Phylloscopus trochiloides,Greenish Warbler,0.8348,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
630.0,633.0,Phylloscopus trochiloides,Greenish Warbler,0.7566,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
636.0,639.0,Phylloscopus nitidus,Green Warbler,0.5206,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
654.0,657.0,Phylloscopus trochiloides,Greenish Warbler,0.6502,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
654.0,657.0,Phylloscopus nitidus,Green Warbler,0.6267,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
660.0,663.0,Phylloscopus trochiloides,Greenish Warbler,0.9032,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
672.0,675.0,Phylloscopus nitidus,Green Warbler,0.9106,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
672.0,675.0,Phylloscopus trochiloides,Greenish Warbler,0.7462,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
705.0,708.0,Phylloscopus trochiloides,Greenish Warbler,0.7780,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
708.0,711.0,Phylloscopus trochiloides,Greenish Warbler,0.9394,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
726.0,729.0,Phylloscopus trochiloides,Greenish Warbler,0.8192,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
735.0,738.0,Phylloscopus trochiloides,Greenish Warbler,0.6586,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
744.0,747.0,Phylloscopus trochiloides,Greenish Warbler,0.7758,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
828.0,831.0,Myadestes palmeri,Puaiohi,0.6618,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
837.0,840.0,Myadestes palmeri,Puaiohi,0.5945,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
885.0,888.0,Myadestes palmeri,Puaiohi,0.6313,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240619_070000.WAV
36.0,39.0,Luscinia phaenicuroides,White-bellied Redstart,0.7984,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_040000.WAV
219.0,222.0,Luscinia phaenicuroides,White-bellied Redstart,0.6629,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_040000.WAV
597.0,600.0,Luscinia phaenicuroides,White-bellied Redstart,0.7060,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_040000.WAV
768.0,771.0,Luscinia phaenicuroides,White-bellied Redstart,0.8489,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_040000.WAV
0,3.0,Phylloscopus trochiloides,Greenish Warbler,0.7933,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/High/PSH7\20240620_050001.WAV
