Start (s),End (s),Scientific name,Common name,Confidence,File
603.0,606.0,Troglodytes pacificus,Pacific Wren,0.6461,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
606.0,609.0,Troglodytes pacificus,Pacific Wren,0.6905,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
615.0,618.0,Troglodytes pacificus,Pacific Wren,0.9020,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
624.0,627.0,Troglodytes pacificus,Pacific Wren,0.7578,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
639.0,642.0,Troglodytes pacificus,Pacific Wren,0.5456,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
648.0,651.0,Troglodytes pacificus,Pacific Wren,0.6352,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
756.0,759.0,Troglodytes pacificus,Pacific Wren,0.6847,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
783.0,786.0,Troglodytes pacificus,Pacific Wren,0.7783,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
786.0,789.0,Troglodytes pacificus,Pacific Wren,0.7160,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
801.0,804.0,Troglodytes pacificus,Pacific Wren,0.5461,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
810.0,813.0,Troglodytes pacificus,Pacific Wren,0.8506,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
822.0,825.0,Troglodytes pacificus,Pacific Wren,0.9581,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
882.0,885.0,Troglodytes pacificus,Pacific Wren,0.6944,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
885.0,888.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.8646,/Users/vanessaprema/Downloads/PSH2/20240603_050000.WAV
0,3.0,Tarsiger rufilatus,Himalayan Bluetail,0.8687,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
6.0,9.0,Tarsiger rufilatus,Himalayan Bluetail,0.8576,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
9.0,12.0,Tarsiger rufilatus,Himalayan Bluetail,0.9112,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
18.0,21.0,Tarsiger rufilatus,Himalayan Bluetail,0.8624,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
21.0,24.0,Tarsiger rufilatus,Himalayan Bluetail,0.9917,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
27.0,30.0,Tarsiger rufilatus,Himalayan Bluetail,0.9193,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
30.0,33.0,Tarsiger rufilatus,Himalayan Bluetail,0.8739,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
33.0,36.0,Tarsiger rufilatus,Himalayan Bluetail,0.9946,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
36.0,39.0,Cardellina pusilla,Wilson's Warbler,0.7390,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
39.0,42.0,Tarsiger rufilatus,Himalayan Bluetail,0.8770,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
45.0,48.0,Tarsiger rufilatus,Himalayan Bluetail,0.7263,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
54.0,57.0,Tarsiger rufilatus,Himalayan Bluetail,0.8787,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
72.0,75.0,Calliope pectardens,Firethroat,0.7337,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
72.0,75.0,Tarsiger rufilatus,Himalayan Bluetail,0.6509,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
75.0,78.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.9863,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
84.0,87.0,Prunella strophiata,Rufous-breasted Accentor,0.5168,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
90.0,93.0,Ficedula parva,Red-breasted Flycatcher,0.7703,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
93.0,96.0,Prunella strophiata,Rufous-breasted Accentor,0.6319,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
96.0,99.0,Ficedula parva,Red-breasted Flycatcher,0.6948,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
123.0,126.0,Tarsiger rufilatus,Himalayan Bluetail,0.6003,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
168.0,171.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.8062,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
177.0,180.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.9220,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
180.0,183.0,Tarsiger rufilatus,Himalayan Bluetail,0.5310,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
186.0,189.0,Tarsiger rufilatus,Himalayan Bluetail,0.7252,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
189.0,192.0,Phylloscopus trochiloides,Greenish Warbler,0.6615,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
192.0,195.0,Phylloscopus nitidus,Green Warbler,0.8497,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
192.0,195.0,Tarsiger rufilatus,Himalayan Bluetail,0.7260,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
198.0,201.0,Tarsiger rufilatus,Himalayan Bluetail,0.8526,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
201.0,204.0,Sialia sialis,Eastern Bluebird,0.5853,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
213.0,216.0,Phylloscopus nitidus,Green Warbler,0.5216,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
213.0,216.0,Tarsiger rufilatus,Himalayan Bluetail,0.5031,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
231.0,234.0,Tarsiger rufilatus,Himalayan Bluetail,0.7958,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
249.0,252.0,Phylloscopus trochiloides,Greenish Warbler,0.8598,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
261.0,264.0,Troglodytes pacificus,Pacific Wren,0.8433,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
264.0,267.0,Troglodytes pacificus,Pacific Wren,0.7003,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
270.0,273.0,Phylloscopus nitidus,Green Warbler,0.6001,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
273.0,276.0,Troglodytes pacificus,Pacific Wren,0.7106,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
276.0,279.0,Troglodytes pacificus,Pacific Wren,0.6189,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
279.0,282.0,Phylloscopus trochiloides,Greenish Warbler,0.5436,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
285.0,288.0,Phylloscopus nitidus,Green Warbler,0.7403,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
288.0,291.0,Prunella strophiata,Rufous-breasted Accentor,0.6119,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
315.0,318.0,Troglodytes pacificus,Pacific Wren,0.6825,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
318.0,321.0,Troglodytes troglodytes,Eurasian Wren,0.6078,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
324.0,327.0,Troglodytes pacificus,Pacific Wren,0.8282,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
336.0,339.0,Troglodytes pacificus,Pacific Wren,0.8863,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
342.0,345.0,Tarsiger rufilatus,Himalayan Bluetail,0.5546,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
348.0,351.0,Troglodytes pacificus,Pacific Wren,0.8125,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
360.0,363.0,Empidonax oberholseri,Dusky Flycatcher,0.5970,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
366.0,369.0,Troglodytes pacificus,Pacific Wren,0.5174,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
408.0,411.0,Troglodytes pacificus,Pacific Wren,0.5093,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
411.0,414.0,Troglodytes pacificus,Pacific Wren,0.6808,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
420.0,423.0,Troglodytes pacificus,Pacific Wren,0.9373,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
423.0,426.0,Tarsiger rufilatus,Himalayan Bluetail,0.5188,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
429.0,432.0,Troglodytes pacificus,Pacific Wren,0.6157,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
438.0,441.0,Troglodytes pacificus,Pacific Wren,0.6694,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
447.0,450.0,Troglodytes pacificus,Pacific Wren,0.5716,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
495.0,498.0,Tarsiger rufilatus,Himalayan Bluetail,0.8499,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
531.0,534.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.8764,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
531.0,534.0,Arachnothera magna,Streaked Spiderhunter,0.6110,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
540.0,543.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.5695,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
546.0,549.0,Tarsiger rufilatus,Himalayan Bluetail,0.7187,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
549.0,552.0,Tarsiger rufilatus,Himalayan Bluetail,0.6190,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
576.0,579.0,Sayornis saya,Say's Phoebe,0.7376,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
585.0,588.0,Tarsiger rufilatus,Himalayan Bluetail,0.5178,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
597.0,600.0,Tarsiger rufilatus,Himalayan Bluetail,0.7340,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
621.0,624.0,Phylloscopus trochiloides,Greenish Warbler,0.5511,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
630.0,633.0,Tarsiger rufilatus,Himalayan Bluetail,0.5098,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
642.0,645.0,Tarsiger rufilatus,Himalayan Bluetail,0.5753,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
654.0,657.0,Troglodytes pacificus,Pacific Wren,0.8594,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
654.0,657.0,Tarsiger rufilatus,Himalayan Bluetail,0.8097,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
663.0,666.0,Tarsiger rufilatus,Himalayan Bluetail,0.7943,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
666.0,669.0,Troglodytes pacificus,Pacific Wren,0.7916,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
669.0,672.0,Tarsiger rufilatus,Himalayan Bluetail,0.7111,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
672.0,675.0,Tarsiger rufilatus,Himalayan Bluetail,0.7317,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
675.0,678.0,Troglodytes pacificus,Pacific Wren,0.8254,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
681.0,684.0,Tarsiger rufilatus,Himalayan Bluetail,0.5086,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
690.0,693.0,Tarsiger rufilatus,Himalayan Bluetail,0.8217,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
696.0,699.0,Tarsiger rufilatus,Himalayan Bluetail,0.9014,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
699.0,702.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9778,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
708.0,711.0,Tarsiger rufilatus,Himalayan Bluetail,0.6047,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
711.0,714.0,Tarsiger rufilatus,Himalayan Bluetail,0.5532,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
717.0,720.0,Tarsiger rufilatus,Himalayan Bluetail,0.7833,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
720.0,723.0,Tarsiger rufilatus,Himalayan Bluetail,0.8843,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
726.0,729.0,Tarsiger rufilatus,Himalayan Bluetail,0.6536,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
729.0,732.0,Tarsiger rufilatus,Himalayan Bluetail,0.9742,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
735.0,738.0,Tarsiger rufilatus,Himalayan Bluetail,0.8861,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
738.0,741.0,Tarsiger rufilatus,Himalayan Bluetail,0.6300,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
741.0,744.0,Tarsiger rufilatus,Himalayan Bluetail,0.8806,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
747.0,750.0,Tarsiger rufilatus,Himalayan Bluetail,0.5590,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
750.0,753.0,Troglodytes pacificus,Pacific Wren,0.5457,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
759.0,762.0,Tarsiger rufilatus,Himalayan Bluetail,0.9663,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
762.0,765.0,Tarsiger rufilatus,Himalayan Bluetail,0.8798,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
765.0,768.0,Tarsiger rufilatus,Himalayan Bluetail,0.9282,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
771.0,774.0,Tarsiger rufilatus,Himalayan Bluetail,0.6443,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
783.0,786.0,Tarsiger rufilatus,Himalayan Bluetail,0.8247,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
792.0,795.0,Tarsiger rufilatus,Himalayan Bluetail,0.9307,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
801.0,804.0,Tarsiger rufilatus,Himalayan Bluetail,0.8521,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
804.0,807.0,Tarsiger rufilatus,Himalayan Bluetail,0.7049,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
813.0,816.0,Troglodytes pacificus,Pacific Wren,0.7304,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
819.0,822.0,Tarsiger rufilatus,Himalayan Bluetail,0.7123,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
840.0,843.0,Troglodytes pacificus,Pacific Wren,0.5686,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
846.0,849.0,Tarsiger rufilatus,Himalayan Bluetail,0.5145,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
855.0,858.0,Tarsiger rufilatus,Himalayan Bluetail,0.5890,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
870.0,873.0,Tarsiger rufilatus,Himalayan Bluetail,0.9183,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
879.0,882.0,Troglodytes pacificus,Pacific Wren,0.5955,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
882.0,885.0,Troglodytes pacificus,Pacific Wren,0.8009,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
885.0,888.0,Tarsiger rufilatus,Himalayan Bluetail,0.5655,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
891.0,894.0,Troglodytes pacificus,Pacific Wren,0.7797,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
894.0,897.0,Tarsiger rufilatus,Himalayan Bluetail,0.6901,/Users/vanessaprema/Downloads/PSH2/20240603_060000.WAV
6.0,9.0,Tarsiger rufilatus,Himalayan Bluetail,0.5422,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
12.0,15.0,Tarsiger rufilatus,Himalayan Bluetail,0.9736,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
15.0,18.0,Tarsiger rufilatus,Himalayan Bluetail,0.8302,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
21.0,24.0,Tarsiger rufilatus,Himalayan Bluetail,0.8720,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
24.0,27.0,Tarsiger rufilatus,Himalayan Bluetail,0.8814,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
30.0,33.0,Tarsiger rufilatus,Himalayan Bluetail,0.7416,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
36.0,39.0,Tarsiger rufilatus,Himalayan Bluetail,0.9517,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
39.0,42.0,Tarsiger rufilatus,Himalayan Bluetail,0.6062,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
45.0,48.0,Tarsiger rufilatus,Himalayan Bluetail,0.6795,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
51.0,54.0,Tarsiger rufilatus,Himalayan Bluetail,0.9802,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
54.0,57.0,Tarsiger rufilatus,Himalayan Bluetail,0.9764,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
60.0,63.0,Tarsiger rufilatus,Himalayan Bluetail,0.8407,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
63.0,66.0,Tarsiger rufilatus,Himalayan Bluetail,0.8158,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
69.0,72.0,Tarsiger rufilatus,Himalayan Bluetail,0.9971,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
72.0,75.0,Tarsiger rufilatus,Himalayan Bluetail,0.9790,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
81.0,84.0,Tarsiger rufilatus,Himalayan Bluetail,0.9609,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
87.0,90.0,Tarsiger rufilatus,Himalayan Bluetail,0.6601,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
90.0,93.0,Tarsiger rufilatus,Himalayan Bluetail,0.8232,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
93.0,96.0,Tarsiger rufilatus,Himalayan Bluetail,0.9358,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
99.0,102.0,Tarsiger rufilatus,Himalayan Bluetail,0.7262,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
102.0,105.0,Tarsiger rufilatus,Himalayan Bluetail,0.7806,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
105.0,108.0,Tarsiger rufilatus,Himalayan Bluetail,0.8271,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
111.0,114.0,Tarsiger rufilatus,Himalayan Bluetail,0.7233,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
114.0,117.0,Tarsiger rufilatus,Himalayan Bluetail,0.9836,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
120.0,123.0,Tarsiger rufilatus,Himalayan Bluetail,0.8995,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
123.0,126.0,Tarsiger rufilatus,Himalayan Bluetail,0.9892,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
129.0,132.0,Tarsiger rufilatus,Himalayan Bluetail,0.9790,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
132.0,135.0,Tarsiger rufilatus,Himalayan Bluetail,0.8933,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
135.0,138.0,Tarsiger rufilatus,Himalayan Bluetail,0.9608,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
141.0,144.0,Tarsiger rufilatus,Himalayan Bluetail,0.8255,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
147.0,150.0,Tarsiger rufilatus,Himalayan Bluetail,0.8798,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
150.0,153.0,Tarsiger rufilatus,Himalayan Bluetail,0.9709,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
153.0,156.0,Tarsiger rufilatus,Himalayan Bluetail,0.5671,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
159.0,162.0,Tarsiger rufilatus,Himalayan Bluetail,0.7392,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
162.0,165.0,Tarsiger rufilatus,Himalayan Bluetail,0.9341,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
165.0,168.0,Tarsiger rufilatus,Himalayan Bluetail,0.9179,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
174.0,177.0,Tarsiger rufilatus,Himalayan Bluetail,0.9644,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
180.0,183.0,Tarsiger rufilatus,Himalayan Bluetail,0.7039,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
183.0,186.0,Phylloscopus nitidus,Green Warbler,0.5650,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
186.0,189.0,Tarsiger rufilatus,Himalayan Bluetail,0.8340,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
195.0,198.0,Tarsiger rufilatus,Himalayan Bluetail,0.7841,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
201.0,204.0,Tarsiger rufilatus,Himalayan Bluetail,0.9536,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
207.0,210.0,Phylloscopus nitidus,Green Warbler,0.8988,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
207.0,210.0,Tarsiger rufilatus,Himalayan Bluetail,0.8302,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
213.0,216.0,Tarsiger rufilatus,Himalayan Bluetail,0.6777,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
216.0,219.0,Tarsiger rufilatus,Himalayan Bluetail,0.9478,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
231.0,234.0,Tarsiger rufilatus,Himalayan Bluetail,0.9759,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
234.0,237.0,Tarsiger rufilatus,Himalayan Bluetail,0.8130,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
240.0,243.0,Tarsiger rufilatus,Himalayan Bluetail,0.9952,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
249.0,252.0,Tarsiger rufilatus,Himalayan Bluetail,0.7143,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
252.0,255.0,Tarsiger rufilatus,Himalayan Bluetail,0.7771,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
258.0,261.0,Tarsiger rufilatus,Himalayan Bluetail,0.6730,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
261.0,264.0,Tarsiger rufilatus,Himalayan Bluetail,0.6076,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
267.0,270.0,Tarsiger rufilatus,Himalayan Bluetail,0.8261,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
270.0,273.0,Tarsiger rufilatus,Himalayan Bluetail,0.8186,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
288.0,291.0,Tarsiger rufilatus,Himalayan Bluetail,0.7878,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
306.0,309.0,Phylloscopus nitidus,Green Warbler,0.7028,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
315.0,318.0,Turdus pilaris,Fieldfare,0.5658,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
321.0,324.0,Turdus pilaris,Fieldfare,0.7231,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
333.0,336.0,Phylloscopus nitidus,Green Warbler,0.5345,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
366.0,369.0,Tarsiger rufilatus,Himalayan Bluetail,0.8763,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
372.0,375.0,Tarsiger rufilatus,Himalayan Bluetail,0.7694,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
381.0,384.0,Prunella strophiata,Rufous-breasted Accentor,0.9839,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
387.0,390.0,Prunella strophiata,Rufous-breasted Accentor,0.8527,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
390.0,393.0,Prunella strophiata,Rufous-breasted Accentor,0.9251,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
399.0,402.0,Calidris alpina,Dunlin,0.5281,/Users/vanessaprema/Downloads/PSH2/20240603_070000.WAV
