Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
165.0,168.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5645,psl6,2024,05,10,08
171.0,174.0,Prunella strophiata,Rufous-breasted Accentor,0.7242,psl6,2024,05,10,08
189.0,192.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7809,psl6,2024,05,10,08
198.0,201.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7592,psl6,2024,05,10,08
207.0,210.0,Phylloscopus humei,Hume's Warbler,0.885,psl6,2024,05,10,08
237.0,240.0,Phylloscopus humei,Hume's Warbler,0.6918,psl6,2024,05,10,08
261.0,264.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5594,psl6,2024,05,10,08
279.0,282.0,Phylloscopus humei,Hume's Warbler,0.6497,psl6,2024,05,10,08
282.0,285.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6178,psl6,2024,05,10,08
288.0,291.0,Phylloscopus humei,Hume's Warbler,0.887,psl6,2024,05,10,08
291.0,294.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8368,psl6,2024,05,10,08
294.0,297.0,Phylloscopus humei,Hume's Warbler,0.8141,psl6,2024,05,10,08
297.0,300.0,Phylloscopus humei,Hume's Warbler,0.6482,psl6,2024,05,10,08
300.0,303.0,Phylloscopus humei,Hume's Warbler,0.6049,psl6,2024,05,10,08
312.0,315.0,Phylloscopus humei,Hume's Warbler,0.6538,psl6,2024,05,10,08
327.0,330.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5878,psl6,2024,05,10,08
336.0,339.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7029,psl6,2024,05,10,08
345.0,348.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6906,psl6,2024,05,10,08
363.0,366.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5734,psl6,2024,05,10,08
393.0,396.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6442,psl6,2024,05,10,08
402.0,405.0,Phylloscopus occipitalis,Western Crowned Warbler,0.621,psl6,2024,05,10,08
411.0,414.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5558,psl6,2024,05,10,08
426.0,429.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5685,psl6,2024,05,10,08
