Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
45.0,48.0,Phylloscopus humei,Hume's Warbler,0.5312,psl8,2024,05,19,09
54.0,57.0,Phylloscopus humei,Hume's Warbler,0.6072,psl8,2024,05,19,09
21.0,24.0,Carpodacus erythrinus,Common Rosefinch,0.7439,psl8,2024,05,20,06
51.0,54.0,Carpodacus erythrinus,Common Rosefinch,0.555,psl8,2024,05,20,06
57.0,60.0,Carpodacus erythrinus,Common Rosefinch,0.5541,psl8,2024,05,20,06
75.0,78.0,Carpodacus erythrinus,Common Rosefinch,0.8474,psl8,2024,05,20,06
87.0,90.0,Carpodacus erythrinus,Common Rosefinch,0.8305,psl8,2024,05,20,06
105.0,108.0,Carpodacus erythrinus,Common Rosefinch,0.7923,psl8,2024,05,20,06
114.0,117.0,Carpodacus erythrinus,Common Rosefinch,0.5023,psl8,2024,05,20,06
138.0,141.0,Phylloscopus nitidus,Green Warbler,0.8867,psl8,2024,05,20,06
180.0,183.0,Phylloscopus nitidus,Green Warbler,0.5262,psl8,2024,05,20,06
186.0,189.0,Phylloscopus trochiloides,Greenish Warbler,0.5542,psl8,2024,05,20,06
195.0,198.0,Phylloscopus trochiloides,Greenish Warbler,0.6284,psl8,2024,05,20,06
204.0,207.0,Carpodacus erythrinus,Common Rosefinch,0.8506,psl8,2024,05,20,06
243.0,246.0,Carpodacus erythrinus,Common Rosefinch,0.5392,psl8,2024,05,20,06
270.0,273.0,Carpodacus erythrinus,Common Rosefinch,0.5953,psl8,2024,05,20,06
294.0,297.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6157,psl8,2024,05,20,06
300.0,303.0,Phylloscopus nitidus,Green Warbler,0.7452,psl8,2024,05,20,06
306.0,309.0,Phylloscopus nitidus,Green Warbler,0.7921,psl8,2024,05,20,06
309.0,312.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7117,psl8,2024,05,20,06
312.0,315.0,Carpodacus erythrinus,Common Rosefinch,0.7365,psl8,2024,05,20,06
315.0,318.0,Carpodacus erythrinus,Common Rosefinch,0.6786,psl8,2024,05,20,06
327.0,330.0,Carpodacus erythrinus,Common Rosefinch,0.8223,psl8,2024,05,20,06
333.0,336.0,Phylloscopus nitidus,Green Warbler,0.5047,psl8,2024,05,20,06
414.0,417.0,Phylloscopus nitidus,Green Warbler,0.5542,psl8,2024,05,20,06
417.0,420.0,Carpodacus erythrinus,Common Rosefinch,0.7289,psl8,2024,05,20,06
426.0,429.0,Carpodacus erythrinus,Common Rosefinch,0.6358,psl8,2024,05,20,06
465.0,468.0,Phylloscopus trochiloides,Greenish Warbler,0.5117,psl8,2024,05,20,06
504.0,507.0,Phylloscopus nitidus,Green Warbler,0.5316,psl8,2024,05,20,06
531.0,534.0,Prunella strophiata,Rufous-breasted Accentor,0.6568,psl8,2024,05,20,06
543.0,546.0,Phylloscopus trochiloides,Greenish Warbler,0.5098,psl8,2024,05,20,06
546.0,549.0,Phylloscopus trochiloides,Greenish Warbler,0.7048,psl8,2024,05,20,06
546.0,549.0,Phylloscopus nitidus,Green Warbler,0.5441,psl8,2024,05,20,06
564.0,567.0,Carpodacus erythrinus,Common Rosefinch,0.6318,psl8,2024,05,20,06
567.0,570.0,Phylloscopus nitidus,Green Warbler,0.5318,psl8,2024,05,20,06
600.0,603.0,Phylloscopus nitidus,Green Warbler,0.6243,psl8,2024,05,20,06
612.0,615.0,Leiothlypis ruficapilla,Nashville Warbler,0.68,psl8,2024,05,20,06
675.0,678.0,Carpodacus erythrinus,Common Rosefinch,0.7084,psl8,2024,05,20,06
687.0,690.0,Carpodacus erythrinus,Common Rosefinch,0.71,psl8,2024,05,20,06
711.0,714.0,Carpodacus erythrinus,Common Rosefinch,0.5793,psl8,2024,05,20,06
720.0,723.0,Carpodacus erythrinus,Common Rosefinch,0.5794,psl8,2024,05,20,06
726.0,729.0,Carpodacus erythrinus,Common Rosefinch,0.6661,psl8,2024,05,20,06
735.0,738.0,Carpodacus erythrinus,Common Rosefinch,0.69,psl8,2024,05,20,06
744.0,747.0,Carpodacus erythrinus,Common Rosefinch,0.7029,psl8,2024,05,20,06
747.0,750.0,Carpodacus erythrinus,Common Rosefinch,0.5274,psl8,2024,05,20,06
753.0,756.0,Carpodacus erythrinus,Common Rosefinch,0.7151,psl8,2024,05,20,06
