Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
15.0,18.0,Phylloscopus trochiloides,Greenish Warbler,0.554,psh7,2024,06,10,06
312.0,315.0,Phylloscopus humei,Hume's Warbler,0.8623,psh7,2024,06,10,06
345.0,348.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.7737,psh7,2024,06,10,06
357.0,360.0,Phylloscopus trochiloides,Greenish Warbler,0.7724,psh7,2024,06,10,06
432.0,435.0,Phylloscopus humei,Hume's Warbler,0.775,psh7,2024,06,10,06
468.0,471.0,Phylloscopus humei,Hume's Warbler,0.8423,psh7,2024,06,10,06
480.0,483.0,Phylloscopus humei,Hume's Warbler,0.7335,psh7,2024,06,10,06
624.0,627.0,Phylloscopus humei,Hume's Warbler,0.8691,psh7,2024,06,10,06
633.0,636.0,Phylloscopus humei,Hume's Warbler,0.7552,psh7,2024,06,10,06
645.0,648.0,Phylloscopus humei,Hume's Warbler,0.7167,psh7,2024,06,10,06
663.0,666.0,Phylloscopus humei,Hume's Warbler,0.6769,psh7,2024,06,10,06
690.0,693.0,Phylloscopus humei,Hume's Warbler,0.8806,psh7,2024,06,10,06
696.0,699.0,Phylloscopus humei,Hume's Warbler,0.9746,psh7,2024,06,10,06
705.0,708.0,Phylloscopus humei,Hume's Warbler,0.5765,psh7,2024,06,10,06
708.0,711.0,Phylloscopus humei,Hume's Warbler,0.802,psh7,2024,06,10,06
711.0,714.0,Phylloscopus humei,Hume's Warbler,0.7651,psh7,2024,06,10,06
720.0,723.0,Phylloscopus humei,Hume's Warbler,0.5336,psh7,2024,06,10,06
726.0,729.0,Phylloscopus humei,Hume's Warbler,0.886,psh7,2024,06,10,06
744.0,747.0,Phylloscopus trochiloides,Greenish Warbler,0.795,psh7,2024,06,10,06
750.0,753.0,Phylloscopus humei,Hume's Warbler,0.9978,psh7,2024,06,10,06
762.0,765.0,Phylloscopus humei,Hume's Warbler,0.7123,psh7,2024,06,10,06
816.0,819.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9126,psh7,2024,06,10,06
843.0,846.0,Phylloscopus humei,Hume's Warbler,0.5982,psh7,2024,06,10,06
864.0,867.0,Phylloscopus occipitalis,Western Crowned Warbler,0.8352,psh7,2024,06,10,06
879.0,882.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6045,psh7,2024,06,10,06
0.0,3.0,Phylloscopus humei,Hume's Warbler,0.796,psh7,2024,06,10,07
3.0,6.0,Phylloscopus humei,Hume's Warbler,0.7716,psh7,2024,06,10,07
6.0,9.0,Phylloscopus humei,Hume's Warbler,0.9768,psh7,2024,06,10,07
27.0,30.0,Phylloscopus humei,Hume's Warbler,0.9204,psh7,2024,06,10,07
36.0,39.0,Phylloscopus humei,Hume's Warbler,0.9393,psh7,2024,06,10,07
60.0,63.0,Phylloscopus trochiloides,Greenish Warbler,0.7445,psh7,2024,06,10,07
75.0,78.0,Phylloscopus trochiloides,Greenish Warbler,0.6168,psh7,2024,06,10,07
93.0,96.0,Trochalopteron variegatum,Variegated Laughingthrush,0.536,psh7,2024,06,10,07
120.0,123.0,Phylloscopus trochiloides,Greenish Warbler,0.8759,psh7,2024,06,10,07
138.0,141.0,Phylloscopus humei,Hume's Warbler,0.9455,psh7,2024,06,10,07
141.0,144.0,Phylloscopus humei,Hume's Warbler,0.9307,psh7,2024,06,10,07
144.0,147.0,Phylloscopus humei,Hume's Warbler,0.8725,psh7,2024,06,10,07
147.0,150.0,Phylloscopus humei,Hume's Warbler,0.9848,psh7,2024,06,10,07
153.0,156.0,Phylloscopus humei,Hume's Warbler,0.8508,psh7,2024,06,10,07
159.0,162.0,Phylloscopus humei,Hume's Warbler,0.9214,psh7,2024,06,10,07
165.0,168.0,Phylloscopus humei,Hume's Warbler,0.8801,psh7,2024,06,10,07
171.0,174.0,Phylloscopus humei,Hume's Warbler,0.9372,psh7,2024,06,10,07
180.0,183.0,Phylloscopus humei,Hume's Warbler,0.7533,psh7,2024,06,10,07
183.0,186.0,Phylloscopus humei,Hume's Warbler,0.7005,psh7,2024,06,10,07
192.0,195.0,Phylloscopus humei,Hume's Warbler,0.7639,psh7,2024,06,10,07
195.0,198.0,Phylloscopus humei,Hume's Warbler,0.7134,psh7,2024,06,10,07
201.0,204.0,Phylloscopus humei,Hume's Warbler,0.7135,psh7,2024,06,10,07
210.0,213.0,Phylloscopus humei,Hume's Warbler,0.5251,psh7,2024,06,10,07
243.0,246.0,Phylloscopus trochiloides,Greenish Warbler,0.6424,psh7,2024,06,10,07
252.0,255.0,Tarsiger rufilatus,Himalayan Bluetail,0.5505,psh7,2024,06,10,07
261.0,264.0,Tarsiger rufilatus,Himalayan Bluetail,0.9349,psh7,2024,06,10,07
