Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
6.0,9.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9971,psl4,2024,05,09,06
12.0,15.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9783,psl4,2024,05,09,06
15.0,18.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9965,psl4,2024,05,09,06
18.0,21.0,Phylloscopus humei,Hume's Warbler,0.9924,psl4,2024,05,09,06
21.0,24.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9898,psl4,2024,05,09,06
24.0,27.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9626,psl4,2024,05,09,06
27.0,30.0,Phylloscopus humei,Hume's Warbler,0.8227,psl4,2024,05,09,06
30.0,33.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7675,psl4,2024,05,09,06
33.0,36.0,Phylloscopus humei,Hume's Warbler,0.9912,psl4,2024,05,09,06
36.0,39.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9406,psl4,2024,05,09,06
42.0,45.0,Phylloscopus humei,Hume's Warbler,0.9852,psl4,2024,05,09,06
51.0,54.0,Phylloscopus humei,Hume's Warbler,0.8359,psl4,2024,05,09,06
51.0,54.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7132,psl4,2024,05,09,06
57.0,60.0,Phylloscopus humei,Hume's Warbler,0.9283,psl4,2024,05,09,06
60.0,63.0,Phylloscopus occipitalis,Western Crowned Warbler,0.997,psl4,2024,05,09,06
72.0,75.0,Phylloscopus humei,Hume's Warbler,0.7889,psl4,2024,05,09,06
78.0,81.0,Phylloscopus humei,Hume's Warbler,0.9764,psl4,2024,05,09,06
81.0,84.0,Phylloscopus occipitalis,Western Crowned Warbler,0.907,psl4,2024,05,09,06
84.0,87.0,Phylloscopus humei,Hume's Warbler,0.9191,psl4,2024,05,09,06
87.0,90.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9103,psl4,2024,05,09,06
93.0,96.0,Phylloscopus humei,Hume's Warbler,0.84,psl4,2024,05,09,06
99.0,102.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6741,psl4,2024,05,09,06
102.0,105.0,Phylloscopus humei,Hume's Warbler,0.8931,psl4,2024,05,09,06
105.0,108.0,Phylloscopus occipitalis,Western Crowned Warbler,0.9975,psl4,2024,05,09,06
108.0,111.0,Phylloscopus humei,Hume's Warbler,0.9534,psl4,2024,05,09,06
