Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time
282.0,285.0,Lithobates clamitans,Green Frog,0.5609,psm1,2024,05,26,04
0.0,3.0,Prunella strophiata,Rufous-breasted Accentor,0.6238,psm1,2024,05,26,05
6.0,9.0,Ficedula parva,Red-breasted Flycatcher,0.7758,psm1,2024,05,26,05
6.0,9.0,Prunella strophiata,Rufous-breasted Accentor,0.7068,psm1,2024,05,26,05
12.0,15.0,Prunella strophiata,Rufous-breasted Accentor,0.6522,psm1,2024,05,26,05
15.0,18.0,Prunella strophiata,Rufous-breasted Accentor,0.9079,psm1,2024,05,26,05
21.0,24.0,Prunella strophiata,Rufous-breasted Accentor,0.8161,psm1,2024,05,26,05
24.0,27.0,Prunella strophiata,Rufous-breasted Accentor,0.9696,psm1,2024,05,26,05
27.0,30.0,Prunella strophiata,Rufous-breasted Accentor,0.9723,psm1,2024,05,26,05
33.0,36.0,Prunella strophiata,Rufous-breasted Accentor,0.8848,psm1,2024,05,26,05
36.0,39.0,Prunella strophiata,Rufous-breasted Accentor,0.9514,psm1,2024,05,26,05
39.0,42.0,Prunella strophiata,Rufous-breasted Accentor,0.672,psm1,2024,05,26,05
180.0,183.0,Ficedula parva,Red-breasted Flycatcher,0.7814,psm1,2024,05,26,05
180.0,183.0,Lithobates catesbeianus,American Bullfrog,0.6592,psm1,2024,05,26,05
267.0,270.0,Prunella strophiata,Rufous-breasted Accentor,0.974,psm1,2024,05,26,05
270.0,273.0,Prunella strophiata,Rufous-breasted Accentor,0.9089,psm1,2024,05,26,05
270.0,273.0,Ficedula parva,Red-breasted Flycatcher,0.6281,psm1,2024,05,26,05
273.0,276.0,Prunella strophiata,Rufous-breasted Accentor,0.9074,psm1,2024,05,26,05
276.0,279.0,Prunella strophiata,Rufous-breasted Accentor,0.588,psm1,2024,05,26,05
279.0,282.0,Prunella strophiata,Rufous-breasted Accentor,0.9753,psm1,2024,05,26,05
285.0,288.0,Ficedula parva,Red-breasted Flycatcher,0.5314,psm1,2024,05,26,05
288.0,291.0,Prunella strophiata,Rufous-breasted Accentor,0.6099,psm1,2024,05,26,05
291.0,294.0,Prunella strophiata,Rufous-breasted Accentor,0.8609,psm1,2024,05,26,05
294.0,297.0,Prunella strophiata,Rufous-breasted Accentor,0.6015,psm1,2024,05,26,05
297.0,300.0,Prunella strophiata,Rufous-breasted Accentor,0.668,psm1,2024,05,26,05
303.0,306.0,Ficedula parva,Red-breasted Flycatcher,0.9539,psm1,2024,05,26,05
315.0,318.0,Ficedula parva,Red-breasted Flycatcher,0.9733,psm1,2024,05,26,05
327.0,330.0,Ficedula parva,Red-breasted Flycatcher,0.8767,psm1,2024,05,26,05
330.0,333.0,Ficedula parva,Red-breasted Flycatcher,0.8667,psm1,2024,05,26,05
336.0,339.0,Ficedula parva,Red-breasted Flycatcher,0.5454,psm1,2024,05,26,05
336.0,339.0,Prunella strophiata,Rufous-breasted Accentor,0.5415,psm1,2024,05,26,05
339.0,342.0,Prunella strophiata,Rufous-breasted Accentor,0.7602,psm1,2024,05,26,05
345.0,348.0,Prunella strophiata,Rufous-breasted Accentor,0.6259,psm1,2024,05,26,05
345.0,348.0,Ficedula parva,Red-breasted Flycatcher,0.5148,psm1,2024,05,26,05
351.0,354.0,Prunella strophiata,Rufous-breasted Accentor,0.7516,psm1,2024,05,26,05
351.0,354.0,Ficedula parva,Red-breasted Flycatcher,0.7093,psm1,2024,05,26,05
354.0,357.0,Ficedula parva,Red-breasted Flycatcher,0.5302,psm1,2024,05,26,05
360.0,363.0,Ficedula parva,Red-breasted Flycatcher,0.6362,psm1,2024,05,26,05
393.0,396.0,Tarsiger rufilatus,Himalayan Bluetail,0.8051,psm1,2024,05,26,05
405.0,408.0,Prunella strophiata,Rufous-breasted Accentor,0.952,psm1,2024,05,26,05
408.0,411.0,Tarsiger rufilatus,Himalayan Bluetail,0.7182,psm1,2024,05,26,05
420.0,423.0,Ficedula parva,Red-breasted Flycatcher,0.8572,psm1,2024,05,26,05
429.0,432.0,Ficedula parva,Red-breasted Flycatcher,0.9276,psm1,2024,05,26,05
429.0,432.0,Tarsiger rufilatus,Himalayan Bluetail,0.7601,psm1,2024,05,26,05
435.0,438.0,Ficedula parva,Red-breasted Flycatcher,0.972,psm1,2024,05,26,05
459.0,462.0,Tarsiger rufilatus,Himalayan Bluetail,0.5628,psm1,2024,05,26,05
468.0,471.0,Cyanoptila cyanomelana,Blue-and-white Flycatcher,0.5718,psm1,2024,05,26,05
477.0,480.0,Ficedula parva,Red-breasted Flycatcher,0.52,psm1,2024,05,26,05
483.0,486.0,Ficedula parva,Red-breasted Flycatcher,0.8443,psm1,2024,05,26,05
486.0,489.0,Ficedula parva,Red-breasted Flycatcher,0.5167,psm1,2024,05,26,05
513.0,516.0,Ficedula parva,Red-breasted Flycatcher,0.8137,psm1,2024,05,26,05
516.0,519.0,Ficedula parva,Red-breasted Flycatcher,0.5349,psm1,2024,05,26,05
519.0,522.0,Ficedula parva,Red-breasted Flycatcher,0.5208,psm1,2024,05,26,05
525.0,528.0,Prunella strophiata,Rufous-breasted Accentor,0.6233,psm1,2024,05,26,05
534.0,537.0,Ficedula parva,Red-breasted Flycatcher,0.6463,psm1,2024,05,26,05
540.0,543.0,Ficedula parva,Red-breasted Flycatcher,0.6934,psm1,2024,05,26,05
543.0,546.0,Ficedula parva,Red-breasted Flycatcher,0.6588,psm1,2024,05,26,05
546.0,549.0,Prunella strophiata,Rufous-breasted Accentor,0.5814,psm1,2024,05,26,05
549.0,552.0,Prunella strophiata,Rufous-breasted Accentor,0.5106,psm1,2024,05,26,05
561.0,564.0,Prunella strophiata,Rufous-breasted Accentor,0.5646,psm1,2024,05,26,05
561.0,564.0,Ficedula parva,Red-breasted Flycatcher,0.5281,psm1,2024,05,26,05
561.0,564.0,Serinus serinus,European Serin,0.5171,psm1,2024,05,26,05
588.0,591.0,Prunella strophiata,Rufous-breasted Accentor,0.5056,psm1,2024,05,26,05
591.0,594.0,Prunella strophiata,Rufous-breasted Accentor,0.6252,psm1,2024,05,26,05
594.0,597.0,Prunella strophiata,Rufous-breasted Accentor,0.9711,psm1,2024,05,26,05
597.0,600.0,Prunella strophiata,Rufous-breasted Accentor,0.9091,psm1,2024,05,26,05
603.0,606.0,Prunella strophiata,Rufous-breasted Accentor,0.7183,psm1,2024,05,26,05
606.0,609.0,Prunella strophiata,Rufous-breasted Accentor,0.767,psm1,2024,05,26,05
609.0,612.0,Prunella strophiata,Rufous-breasted Accentor,0.981,psm1,2024,05,26,05
612.0,615.0,Prunella strophiata,Rufous-breasted Accentor,0.986,psm1,2024,05,26,05
615.0,618.0,Prunella strophiata,Rufous-breasted Accentor,0.9788,psm1,2024,05,26,05
621.0,624.0,Prunella strophiata,Rufous-breasted Accentor,0.843,psm1,2024,05,26,05
624.0,627.0,Prunella strophiata,Rufous-breasted Accentor,0.802,psm1,2024,05,26,05
627.0,630.0,Prunella strophiata,Rufous-breasted Accentor,0.6985,psm1,2024,05,26,05
630.0,633.0,Prunella strophiata,Rufous-breasted Accentor,0.6538,psm1,2024,05,26,05
633.0,636.0,Prunella strophiata,Rufous-breasted Accentor,0.6078,psm1,2024,05,26,05
645.0,648.0,Prunella strophiata,Rufous-breasted Accentor,0.6041,psm1,2024,05,26,05
648.0,651.0,Prunella strophiata,Rufous-breasted Accentor,0.772,psm1,2024,05,26,05
651.0,654.0,Prunella strophiata,Rufous-breasted Accentor,0.5424,psm1,2024,05,26,05
654.0,657.0,Prunella strophiata,Rufous-breasted Accentor,0.7572,psm1,2024,05,26,05
663.0,666.0,Prunella strophiata,Rufous-breasted Accentor,0.655,psm1,2024,05,26,05
675.0,678.0,Ficedula parva,Red-breasted Flycatcher,0.7834,psm1,2024,05,26,05
678.0,681.0,Ficedula parva,Red-breasted Flycatcher,0.5616,psm1,2024,05,26,05
681.0,684.0,Prunella strophiata,Rufous-breasted Accentor,0.6664,psm1,2024,05,26,05
684.0,687.0,Prunella strophiata,Rufous-breasted Accentor,0.6621,psm1,2024,05,26,05
693.0,696.0,Prunella strophiata,Rufous-breasted Accentor,0.6363,psm1,2024,05,26,05
705.0,708.0,Prunella strophiata,Rufous-breasted Accentor,0.6133,psm1,2024,05,26,05
711.0,714.0,Prunella strophiata,Rufous-breasted Accentor,0.7237,psm1,2024,05,26,05
714.0,717.0,Prunella strophiata,Rufous-breasted Accentor,0.9165,psm1,2024,05,26,05
723.0,726.0,Prunella strophiata,Rufous-breasted Accentor,0.9845,psm1,2024,05,26,05
726.0,729.0,Prunella strophiata,Rufous-breasted Accentor,0.937,psm1,2024,05,26,05
747.0,750.0,Prunella strophiata,Rufous-breasted Accentor,0.6002,psm1,2024,05,26,05
747.0,750.0,Serinus serinus,European Serin,0.5891,psm1,2024,05,26,05
771.0,774.0,Prunella strophiata,Rufous-breasted Accentor,0.6097,psm1,2024,05,26,05
774.0,777.0,Prunella strophiata,Rufous-breasted Accentor,0.9823,psm1,2024,05,26,05
783.0,786.0,Prunella strophiata,Rufous-breasted Accentor,0.6398,psm1,2024,05,26,05
789.0,792.0,Ficedula parva,Red-breasted Flycatcher,0.6788,psm1,2024,05,26,05
792.0,795.0,Prunella strophiata,Rufous-breasted Accentor,0.5951,psm1,2024,05,26,05
801.0,804.0,Prunella strophiata,Rufous-breasted Accentor,0.6608,psm1,2024,05,26,05
837.0,840.0,Phylloscopus nitidus,Green Warbler,0.6642,psm1,2024,05,26,05
852.0,855.0,Prunella strophiata,Rufous-breasted Accentor,0.7049,psm1,2024,05,26,05
858.0,861.0,Serinus serinus,European Serin,0.6871,psm1,2024,05,26,05
870.0,873.0,Phylloscopus trochiloides,Greenish Warbler,0.5889,psm1,2024,05,26,05
885.0,888.0,Prunella strophiata,Rufous-breasted Accentor,0.5215,psm1,2024,05,26,05
891.0,894.0,Tarsiger rufilatus,Himalayan Bluetail,0.6623,psm1,2024,05,26,05
51.0,54.0,Phylloscopus trochiloides,Greenish Warbler,0.6469,psm1,2024,05,26,06
54.0,57.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7836,psm1,2024,05,26,06
63.0,66.0,Phylloscopus nitidus,Green Warbler,0.6236,psm1,2024,05,26,06
78.0,81.0,Phylloscopus nitidus,Green Warbler,0.6998,psm1,2024,05,26,06
78.0,81.0,Phylloscopus trochiloides,Greenish Warbler,0.587,psm1,2024,05,26,06
84.0,87.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6066,psm1,2024,05,26,06
87.0,90.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6789,psm1,2024,05,26,06
90.0,93.0,Phylloscopus trochiloides,Greenish Warbler,0.5902,psm1,2024,05,26,06
105.0,108.0,Prunella strophiata,Rufous-breasted Accentor,0.5218,psm1,2024,05,26,06
108.0,111.0,Ficedula parva,Red-breasted Flycatcher,0.9424,psm1,2024,05,26,06
144.0,147.0,Phylloscopus humei,Hume's Warbler,0.7808,psm1,2024,05,26,06
231.0,234.0,Phylloscopus humei,Hume's Warbler,0.6105,psm1,2024,05,26,06
273.0,276.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6981,psm1,2024,05,26,06
276.0,279.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5392,psm1,2024,05,26,06
363.0,366.0,Phylloscopus trochiloides,Greenish Warbler,0.5955,psm1,2024,05,26,06
561.0,564.0,Phylloscopus humei,Hume's Warbler,0.672,psm1,2024,05,26,06
564.0,567.0,Phylloscopus humei,Hume's Warbler,0.7054,psm1,2024,05,26,06
567.0,570.0,Phylloscopus humei,Hume's Warbler,0.6628,psm1,2024,05,26,06
573.0,576.0,Phylloscopus humei,Hume's Warbler,0.6656,psm1,2024,05,26,06
576.0,579.0,Phylloscopus humei,Hume's Warbler,0.7734,psm1,2024,05,26,06
585.0,588.0,Phylloscopus humei,Hume's Warbler,0.6016,psm1,2024,05,26,06
588.0,591.0,Phylloscopus humei,Hume's Warbler,0.6838,psm1,2024,05,26,06
672.0,675.0,Lithobates clamitans,Green Frog,0.7862,psm1,2024,05,26,06
684.0,687.0,Lithobates clamitans,Green Frog,0.5043,psm1,2024,05,26,06
693.0,696.0,Phylloscopus humei,Hume's Warbler,0.5506,psm1,2024,05,26,06
696.0,699.0,Phylloscopus humei,Hume's Warbler,0.5304,psm1,2024,05,26,06
702.0,705.0,Phylloscopus humei,Hume's Warbler,0.6839,psm1,2024,05,26,06
705.0,708.0,Phylloscopus humei,Hume's Warbler,0.6601,psm1,2024,05,26,06
708.0,711.0,Phylloscopus humei,Hume's Warbler,0.7679,psm1,2024,05,26,06
711.0,714.0,Phylloscopus humei,Hume's Warbler,0.5222,psm1,2024,05,26,06
714.0,717.0,Phylloscopus humei,Hume's Warbler,0.6078,psm1,2024,05,26,06
771.0,774.0,Phylloscopus nitidus,Green Warbler,0.5301,psm1,2024,05,26,06
789.0,792.0,Phylloscopus humei,Hume's Warbler,0.7625,psm1,2024,05,26,06
