Start (s),End (s),Scientific name,Common name,Confidence,File
264.0,267.0,Indicator variegatus,Scaly-throated Honeyguide,0.1058,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
267.0,270.0,Indicator variegatus,Scaly-throated Honeyguide,0.1965,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
267.0,270.0,Indicator indicator,Greater Honeyguide,0.1101,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
276.0,279.0,Indicator variegatus,Scaly-throated Honeyguide,0.1035,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
279.0,282.0,Indicator variegatus,Scaly-throated Honeyguide,0.2117,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
390.0,393.0,Porzana porzana,Spotted Crake,0.1687,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
393.0,396.0,Porzana porzana,Spotted Crake,0.1181,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
396.0,399.0,Anthus rubescens,American Pipit,0.1529,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
399.0,402.0,Porzana porzana,Spotted Crake,0.1359,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
402.0,405.0,Porzana porzana,Spotted Crake,0.1236,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
408.0,411.0,Porzana porzana,Spotted Crake,0.1102,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
423.0,426.0,Larvivora brunnea,Indian Blue Robin,0.1269,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
441.0,444.0,Porzana porzana,Spotted Crake,0.1088,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
453.0,456.0,Porzana porzana,Spotted Crake,0.1161,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
456.0,459.0,Spinus pinus,Pine Siskin,0.1367,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240519_090715.WAV
0,3.0,Carpodacus erythrinus,Common Rosefinch,0.2219,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
18.0,21.0,Carpodacus erythrinus,Common Rosefinch,0.3528,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
21.0,24.0,Carpodacus erythrinus,Common Rosefinch,0.7439,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
30.0,33.0,Carpodacus erythrinus,Common Rosefinch,0.1996,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
39.0,42.0,Larvivora brunnea,Indian Blue Robin,0.3287,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
45.0,48.0,Carpodacus erythrinus,Common Rosefinch,0.4219,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
51.0,54.0,Carpodacus erythrinus,Common Rosefinch,0.5550,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
57.0,60.0,Carpodacus erythrinus,Common Rosefinch,0.5541,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
66.0,69.0,Carpodacus erythrinus,Common Rosefinch,0.3748,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
69.0,72.0,Empidonax occidentalis,Cordilleran Flycatcher,0.1196,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
75.0,78.0,Carpodacus erythrinus,Common Rosefinch,0.8474,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
87.0,90.0,Carpodacus erythrinus,Common Rosefinch,0.8305,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
90.0,93.0,Larvivora brunnea,Indian Blue Robin,0.1775,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
93.0,96.0,Carpodacus erythrinus,Common Rosefinch,0.1245,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
105.0,108.0,Carpodacus erythrinus,Common Rosefinch,0.7923,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
105.0,108.0,Yuhina brunneiceps,Taiwan Yuhina,0.2331,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
108.0,111.0,Carpodacus erythrinus,Common Rosefinch,0.2157,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
114.0,117.0,Carpodacus erythrinus,Common Rosefinch,0.5023,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
117.0,120.0,Carpodacus erythrinus,Common Rosefinch,0.1049,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
117.0,120.0,Cyanoptila cyanomelana,Blue-and-white Flycatcher,0.1039,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
123.0,126.0,Carpodacus erythrinus,Common Rosefinch,0.1317,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
126.0,129.0,Yuhina brunneiceps,Taiwan Yuhina,0.2267,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
126.0,129.0,Carpodacus erythrinus,Common Rosefinch,0.1215,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
138.0,141.0,Phylloscopus nitidus,Green Warbler,0.8867,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
138.0,141.0,Phylloscopus trochiloides,Greenish Warbler,0.1524,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
141.0,144.0,Carpodacus erythrinus,Common Rosefinch,0.1391,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
147.0,150.0,Carpodacus erythrinus,Common Rosefinch,0.1166,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
165.0,168.0,Carpodacus erythrinus,Common Rosefinch,0.4792,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
171.0,174.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1429,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
174.0,177.0,Carpodacus erythrinus,Common Rosefinch,0.1687,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
177.0,180.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2218,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
180.0,183.0,Phylloscopus nitidus,Green Warbler,0.5262,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
183.0,186.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.3501,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
183.0,186.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.2506,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
186.0,189.0,Phylloscopus trochiloides,Greenish Warbler,0.5542,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
189.0,192.0,Phylloscopus trochiloides,Greenish Warbler,0.4231,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
189.0,192.0,Phylloscopus nitidus,Green Warbler,0.1743,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
192.0,195.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.2560,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
192.0,195.0,Phylloscopus trochiloides,Greenish Warbler,0.1315,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
195.0,198.0,Phylloscopus trochiloides,Greenish Warbler,0.6284,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
195.0,198.0,Phylloscopus humei,Hume's Warbler,0.1386,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
195.0,198.0,Zosterops japonicus,Warbling White-eye,0.1117,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
204.0,207.0,Carpodacus erythrinus,Common Rosefinch,0.8506,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
204.0,207.0,Yuhina brunneiceps,Taiwan Yuhina,0.1013,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
207.0,210.0,Phylloscopus trochiloides,Greenish Warbler,0.2802,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
207.0,210.0,Phylloscopus nitidus,Green Warbler,0.2019,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
207.0,210.0,Carpodacus erythrinus,Common Rosefinch,0.1287,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
210.0,213.0,Phylloscopus nitidus,Green Warbler,0.1656,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
210.0,213.0,Phylloscopus trochiloides,Greenish Warbler,0.1571,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
213.0,216.0,Phylloscopus nitidus,Green Warbler,0.4304,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
213.0,216.0,Carpodacus erythrinus,Common Rosefinch,0.1606,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
213.0,216.0,Yuhina brunneiceps,Taiwan Yuhina,0.1373,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
219.0,222.0,Carpodacus erythrinus,Common Rosefinch,0.3303,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
222.0,225.0,Phylloscopus humei,Hume's Warbler,0.2044,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
222.0,225.0,Motacilla alba,White Wagtail,0.1528,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
225.0,228.0,Carpodacus erythrinus,Common Rosefinch,0.4464,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
228.0,231.0,Carpodacus erythrinus,Common Rosefinch,0.1927,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
231.0,234.0,Phylloscopus borealis,Arctic Warbler,0.1239,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
234.0,237.0,Carpodacus erythrinus,Common Rosefinch,0.4021,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
240.0,243.0,Carpodacus erythrinus,Common Rosefinch,0.2931,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
243.0,246.0,Carpodacus erythrinus,Common Rosefinch,0.5392,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
246.0,249.0,Carpodacus erythrinus,Common Rosefinch,0.1353,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
249.0,252.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2754,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
252.0,255.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.4571,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
252.0,255.0,Phylloscopus nitidus,Green Warbler,0.1845,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
252.0,255.0,Phylloscopus trochiloides,Greenish Warbler,0.1117,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
255.0,258.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3338,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
255.0,258.0,Phylloscopus nitidus,Green Warbler,0.1528,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
258.0,261.0,Carpodacus erythrinus,Common Rosefinch,0.1396,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
258.0,261.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1126,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
264.0,267.0,Protonotaria citrea,Prothonotary Warbler,0.3638,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
267.0,270.0,Carpodacus erythrinus,Common Rosefinch,0.3723,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
270.0,273.0,Carpodacus erythrinus,Common Rosefinch,0.5953,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
273.0,276.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.2981,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
273.0,276.0,Phylloscopus trochiloides,Greenish Warbler,0.1191,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
276.0,279.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2934,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
276.0,279.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1783,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
276.0,279.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1243,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
276.0,279.0,Larvivora brunnea,Indian Blue Robin,0.1067,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
279.0,282.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2002,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
279.0,282.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1729,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
282.0,285.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3926,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
285.0,288.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1352,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
285.0,288.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1111,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
288.0,291.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2441,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
291.0,294.0,Phylloscopus trochiloides,Greenish Warbler,0.4185,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
291.0,294.0,Phylloscopus nitidus,Green Warbler,0.1841,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
294.0,297.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6157,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
300.0,303.0,Phylloscopus nitidus,Green Warbler,0.7452,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
300.0,303.0,Phylloscopus trochiloides,Greenish Warbler,0.4949,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
300.0,303.0,Carpodacus erythrinus,Common Rosefinch,0.2859,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
303.0,306.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4609,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
306.0,309.0,Phylloscopus nitidus,Green Warbler,0.7921,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
306.0,309.0,Phylloscopus trochiloides,Greenish Warbler,0.4488,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
309.0,312.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7117,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
312.0,315.0,Carpodacus erythrinus,Common Rosefinch,0.7365,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
312.0,315.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1932,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
315.0,318.0,Carpodacus erythrinus,Common Rosefinch,0.6786,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
318.0,321.0,Phylloscopus humei,Hume's Warbler,0.2620,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
318.0,321.0,Phylloscopus nitidus,Green Warbler,0.1935,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
318.0,321.0,Phylloscopus trochiloides,Greenish Warbler,0.1260,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
324.0,327.0,Carpodacus erythrinus,Common Rosefinch,0.2856,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
327.0,330.0,Carpodacus erythrinus,Common Rosefinch,0.8223,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
330.0,333.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.3414,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
330.0,333.0,Phylloscopus nitidus,Green Warbler,0.2699,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
333.0,336.0,Phylloscopus nitidus,Green Warbler,0.5047,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
336.0,339.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1892,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
342.0,345.0,Phylloscopus trochiloides,Greenish Warbler,0.1733,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
342.0,345.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1602,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
342.0,345.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1429,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
342.0,345.0,Periparus ater,Coal Tit,0.1133,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
345.0,348.0,Carpodacus erythrinus,Common Rosefinch,0.2418,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
357.0,360.0,Motacilla alba,White Wagtail,0.2498,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
360.0,363.0,Phylloscopus nitidus,Green Warbler,0.2779,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
360.0,363.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.1594,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
366.0,369.0,Phylloscopus trochiloides,Greenish Warbler,0.1809,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
378.0,381.0,Phylloscopus nitidus,Green Warbler,0.4505,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/LOW/PSL8/20240520_060000.WAV
