Start (s),End (s),Scientific name,Common name,Confidence,File
81.0,84.0,Fringilla montifringilla,Brambling,0.1288,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
81.0,84.0,Troglodytes troglodytes,Eurasian Wren,0.1082,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
90.0,93.0,Anthus hodgsoni,Olive-backed Pipit,0.1803,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
96.0,99.0,Curruca communis,Greater Whitethroat,0.2251,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
96.0,99.0,Calliope pectoralis,Himalayan Rubythroat,0.1427,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
99.0,102.0,Troglodytes pacificus,Pacific Wren,0.2075,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
102.0,105.0,Troglodytes troglodytes,Eurasian Wren,0.1137,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
105.0,108.0,Spizelloides arborea,American Tree Sparrow,0.3067,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
114.0,117.0,Calliope pectoralis,Himalayan Rubythroat,0.2803,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
117.0,120.0,Troglodytes pacificus,Pacific Wren,0.2440,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
120.0,123.0,Troglodytes pacificus,Pacific Wren,0.1318,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
120.0,123.0,Passerina amoena,Lazuli Bunting,0.1120,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
126.0,129.0,Anthus hodgsoni,Olive-backed Pipit,0.3983,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
126.0,129.0,Troglodytes pacificus,Pacific Wren,0.2862,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
126.0,129.0,Troglodytes troglodytes,Eurasian Wren,0.2328,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
135.0,138.0,Troglodytes pacificus,Pacific Wren,0.6504,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
138.0,141.0,Troglodytes pacificus,Pacific Wren,0.2870,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
138.0,141.0,Troglodytes troglodytes,Eurasian Wren,0.1802,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
141.0,144.0,Pipilo chlorurus,Green-tailed Towhee,0.1189,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
150.0,153.0,Troglodytes troglodytes,Eurasian Wren,0.1485,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
156.0,159.0,Troglodytes pacificus,Pacific Wren,0.2872,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
159.0,162.0,Troglodytes troglodytes,Eurasian Wren,0.2132,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
165.0,168.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6528,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
165.0,168.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1224,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
168.0,171.0,Troglodytes pacificus,Pacific Wren,0.3820,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
168.0,171.0,Brachyramphus marmoratus,Marbled Murrelet,0.3007,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
177.0,180.0,Setophaga fusca,Blackburnian Warbler,0.2228,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
177.0,180.0,Troglodytes pacificus,Pacific Wren,0.1914,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
180.0,183.0,Troglodytes pacificus,Pacific Wren,0.6728,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
180.0,183.0,Troglodytes troglodytes,Eurasian Wren,0.5257,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
186.0,189.0,Sayornis saya,Say's Phoebe,0.1150,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
189.0,192.0,Setophaga fusca,Blackburnian Warbler,0.1099,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
195.0,198.0,Prinia buchanani,Rufous-fronted Prinia,0.1745,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
213.0,216.0,Brachyramphus marmoratus,Marbled Murrelet,0.2179,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
219.0,222.0,Prunella strophiata,Rufous-breasted Accentor,0.1266,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
222.0,225.0,Troglodytes pacificus,Pacific Wren,0.6496,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
222.0,225.0,Brachyramphus marmoratus,Marbled Murrelet,0.4784,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
228.0,231.0,Troglodytes pacificus,Pacific Wren,0.1346,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
231.0,234.0,Troglodytes pacificus,Pacific Wren,0.5194,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
231.0,234.0,Troglodytes troglodytes,Eurasian Wren,0.2304,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
234.0,237.0,Emberiza cia,Rock Bunting,0.1679,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
237.0,240.0,Emberiza cia,Rock Bunting,0.3043,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
240.0,243.0,Troglodytes pacificus,Pacific Wren,0.2337,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
243.0,246.0,Troglodytes troglodytes,Eurasian Wren,0.2426,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
246.0,249.0,Emberiza cia,Rock Bunting,0.5535,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
246.0,249.0,Prunella strophiata,Rufous-breasted Accentor,0.1540,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
249.0,252.0,Prunella strophiata,Rufous-breasted Accentor,0.6997,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
249.0,252.0,Prunella fulvescens,Brown Accentor,0.1330,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
252.0,255.0,Cettia brunnifrons,Gray-sided Bush Warbler,0.2685,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
252.0,255.0,Prunella strophiata,Rufous-breasted Accentor,0.2539,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
255.0,258.0,Emberiza cia,Rock Bunting,0.3276,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
255.0,258.0,Emberiza cioides,Meadow Bunting,0.1772,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
258.0,261.0,Prunella strophiata,Rufous-breasted Accentor,0.1463,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
261.0,264.0,Prunella strophiata,Rufous-breasted Accentor,0.5690,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
264.0,267.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4032,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
267.0,270.0,Prunella strophiata,Rufous-breasted Accentor,0.5360,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
267.0,270.0,Troglodytes pacificus,Pacific Wren,0.3614,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
267.0,270.0,Emberiza cia,Rock Bunting,0.2357,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
267.0,270.0,Serinus serinus,European Serin,0.1266,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
270.0,273.0,Troglodytes pacificus,Pacific Wren,0.6596,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
270.0,273.0,Troglodytes troglodytes,Eurasian Wren,0.1362,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
273.0,276.0,Prunella strophiata,Rufous-breasted Accentor,0.3755,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
276.0,279.0,Prunella strophiata,Rufous-breasted Accentor,0.7223,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
276.0,279.0,Serinus serinus,European Serin,0.4442,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
279.0,282.0,Serinus serinus,European Serin,0.2679,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
279.0,282.0,Prunella strophiata,Rufous-breasted Accentor,0.2066,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
285.0,288.0,Prunella strophiata,Rufous-breasted Accentor,0.8994,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
285.0,288.0,Serinus serinus,European Serin,0.2190,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
288.0,291.0,Prunella strophiata,Rufous-breasted Accentor,0.6631,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
291.0,294.0,Troglodytes pacificus,Pacific Wren,0.2455,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Troglodytes pacificus,Pacific Wren,0.2386,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Emberiza cia,Rock Bunting,0.1591,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Prunella strophiata,Rufous-breasted Accentor,0.1270,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Lophophanes cristatus,Crested Tit,0.1258,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Serinus serinus,European Serin,0.1155,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
300.0,303.0,Lophophanes dichrous,Gray-crested Tit,0.1145,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
303.0,306.0,Prunella strophiata,Rufous-breasted Accentor,0.4353,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
303.0,306.0,Phoenicurus frontalis,Blue-fronted Redstart,0.1648,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
306.0,309.0,Serinus serinus,European Serin,0.6045,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
306.0,309.0,Prunella strophiata,Rufous-breasted Accentor,0.5874,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9032,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Trochalopteron morrisonianum,White-whiskered Laughingthrush,0.2978,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Serinus serinus,European Serin,0.2550,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Cyanopica cooki,Iberian Magpie,0.1392,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1094,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
309.0,312.0,Yuhina flavicollis,Whiskered Yuhina,0.1073,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
312.0,315.0,Hippolais icterina,Icterine Warbler,0.1220,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
315.0,318.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3290,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
315.0,318.0,Hippolais icterina,Icterine Warbler,0.2536,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
318.0,321.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8464,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
318.0,321.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.3997,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
321.0,324.0,Troglodytes troglodytes,Eurasian Wren,0.5569,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
321.0,324.0,Troglodytes pacificus,Pacific Wren,0.1868,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM7\20240526_050000.WAV
