Start (s),End (s),Scientific name,Common name,Confidence,File
81.0,84.0,Periparus ater,Coal Tit,0.2159,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
87.0,90.0,Periparus ater,Coal Tit,0.1754,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
108.0,111.0,Periparus ater,Coal Tit,0.5699,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
162.0,165.0,Vermivora chrysoptera,Golden-winged Warbler,0.4069,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
165.0,168.0,Troglodytes solstitialis,Mountain Wren,0.3444,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
183.0,186.0,Phylloscopus humei,Hume's Warbler,0.4829,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
207.0,210.0,Conirostrum binghami,Giant Conebill,0.3557,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
210.0,213.0,Conirostrum binghami,Giant Conebill,0.1838,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
213.0,216.0,Phylloscopus humei,Hume's Warbler,0.3112,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
216.0,219.0,Phylloscopus humei,Hume's Warbler,0.6826,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
219.0,222.0,Phylloscopus humei,Hume's Warbler,0.7507,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
222.0,225.0,Phylloscopus humei,Hume's Warbler,0.8356,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
225.0,228.0,Phylloscopus humei,Hume's Warbler,0.9574,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
228.0,231.0,Conirostrum binghami,Giant Conebill,0.6692,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
228.0,231.0,Phylloscopus humei,Hume's Warbler,0.6339,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
231.0,234.0,Conirostrum binghami,Giant Conebill,0.1530,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
234.0,237.0,Phylloscopus humei,Hume's Warbler,0.5558,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
234.0,237.0,Phylloscopus affinis,Tickell's Leaf Warbler,0.3411,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
234.0,237.0,Conirostrum binghami,Giant Conebill,0.1006,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
237.0,240.0,Phylloscopus humei,Hume's Warbler,0.3956,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
240.0,243.0,Phylloscopus humei,Hume's Warbler,0.4870,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
255.0,258.0,Tachycineta euchrysea,Golden Swallow,0.1609,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
264.0,267.0,Phylloscopus humei,Hume's Warbler,0.9674,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
270.0,273.0,Phylloscopus humei,Hume's Warbler,0.9147,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
273.0,276.0,Phylloscopus humei,Hume's Warbler,0.8003,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
276.0,279.0,Phylloscopus humei,Hume's Warbler,0.6391,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
300.0,303.0,Phylloscopus humei,Hume's Warbler,0.3050,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
303.0,306.0,Phylloscopus humei,Hume's Warbler,0.1154,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
309.0,312.0,Phylloscopus humei,Hume's Warbler,0.5134,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
312.0,315.0,Prunella modularis,Dunnock,0.1033,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
318.0,321.0,Phylloscopus humei,Hume's Warbler,0.3008,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
348.0,351.0,Phylloscopus humei,Hume's Warbler,0.1858,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
351.0,354.0,Phylloscopus humei,Hume's Warbler,0.7886,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
414.0,417.0,Anthochaera chrysoptera,Little Wattlebird,0.1050,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
417.0,420.0,Phylloscopus humei,Hume's Warbler,0.7690,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
444.0,447.0,Phylloscopus humei,Hume's Warbler,0.7907,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
447.0,450.0,Phylloscopus humei,Hume's Warbler,0.8340,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
450.0,453.0,Phylloscopus humei,Hume's Warbler,0.8413,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
453.0,456.0,Phylloscopus humei,Hume's Warbler,0.4921,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
453.0,456.0,Conirostrum binghami,Giant Conebill,0.1917,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
456.0,459.0,Phylloscopus humei,Hume's Warbler,0.9111,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
459.0,462.0,Phylloscopus humei,Hume's Warbler,0.8740,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
462.0,465.0,Phylloscopus humei,Hume's Warbler,0.8168,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
465.0,468.0,Phylloscopus humei,Hume's Warbler,0.3334,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
468.0,471.0,Phylloscopus humei,Hume's Warbler,0.8123,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
471.0,474.0,Phylloscopus humei,Hume's Warbler,0.6793,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
474.0,477.0,Phylloscopus humei,Hume's Warbler,0.9183,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
477.0,480.0,Phylloscopus humei,Hume's Warbler,0.6328,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
480.0,483.0,Phylloscopus humei,Hume's Warbler,0.5829,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
486.0,489.0,Phylloscopus humei,Hume's Warbler,0.8458,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
498.0,501.0,Phylloscopus humei,Hume's Warbler,0.5295,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
513.0,516.0,Phylloscopus humei,Hume's Warbler,0.4437,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
516.0,519.0,Tringa glareola,Wood Sandpiper,0.1129,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
528.0,531.0,Vermivora chrysoptera,Golden-winged Warbler,0.3831,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
531.0,534.0,Phylloscopus humei,Hume's Warbler,0.1545,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
531.0,534.0,Troglodytes solstitialis,Mountain Wren,0.1225,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
570.0,573.0,Turdus iliacus,Redwing,0.5791,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
570.0,573.0,Troglodytes solstitialis,Mountain Wren,0.1654,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
585.0,588.0,Troglodytes solstitialis,Mountain Wren,0.4343,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
585.0,588.0,Ochthoeca cinnamomeiventris,Slaty-backed Chat-Tyrant,0.1094,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
603.0,606.0,Phylloscopus humei,Hume's Warbler,0.2290,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
606.0,609.0,Conirostrum binghami,Giant Conebill,0.2909,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
609.0,612.0,Conirostrum binghami,Giant Conebill,0.5430,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
612.0,615.0,Phylloscopus humei,Hume's Warbler,0.2580,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
612.0,615.0,Conirostrum binghami,Giant Conebill,0.2135,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
615.0,618.0,Phylloscopus humei,Hume's Warbler,0.2712,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240510_090442.WAV
0,3.0,Piranga bidentata,Flame-colored Tanager,0.4582,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
3.0,6.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3121,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
6.0,9.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1266,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
6.0,9.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1183,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
12.0,15.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6725,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
12.0,15.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.2437,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
21.0,24.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1387,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
30.0,33.0,Protonotaria citrea,Prothonotary Warbler,0.2023,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
39.0,42.0,Phylloscopus humei,Hume's Warbler,0.7275,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
66.0,69.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3265,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
66.0,69.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1734,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
66.0,69.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1314,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
105.0,108.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3452,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
105.0,108.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1224,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
108.0,111.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1970,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
108.0,111.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1712,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
114.0,117.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2062,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
123.0,126.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.2050,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
126.0,129.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1726,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
126.0,129.0,Larvivora brunnea,Indian Blue Robin,0.1087,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
222.0,225.0,Periparus ater,Coal Tit,0.1869,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
228.0,231.0,Anthus rubescens,American Pipit,0.2102,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
231.0,234.0,Melozone cabanisi,Cabanis's Ground-Sparrow,0.3475,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
234.0,237.0,Anthus rubescens,American Pipit,0.4173,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
270.0,273.0,Basileuterus rufifrons,Rufous-capped Warbler,0.3049,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
273.0,276.0,Anthus rubescens,American Pipit,0.4836,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
291.0,294.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.1322,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
306.0,309.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.2484,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
312.0,315.0,Periparus ater,Coal Tit,0.5671,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
315.0,318.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2610,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
315.0,318.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.2196,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
327.0,330.0,Melozone leucotis,White-eared Ground-Sparrow,0.1154,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
330.0,333.0,Diglossa cyanea,Masked Flowerpiercer,0.1042,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
339.0,342.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1081,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
348.0,351.0,Periparus ater,Coal Tit,0.1798,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
351.0,354.0,Periparus ater,Coal Tit,0.2419,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
354.0,357.0,Passerina ciris,Painted Bunting,0.1458,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
360.0,363.0,Periparus ater,Coal Tit,0.6466,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
363.0,366.0,Periparus ater,Coal Tit,0.1526,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
366.0,369.0,Periparus ater,Coal Tit,0.5168,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
372.0,375.0,Periparus ater,Coal Tit,0.4283,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
378.0,381.0,Periparus ater,Coal Tit,0.5437,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
381.0,384.0,Periparus ater,Coal Tit,0.2737,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
384.0,387.0,Periparus ater,Coal Tit,0.8568,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
420.0,423.0,Periparus ater,Coal Tit,0.3279,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
420.0,423.0,Periparus elegans,Elegant Tit,0.1490,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
423.0,426.0,Periparus ater,Coal Tit,0.7435,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
423.0,426.0,Periparus rufonuchalis,Rufous-naped Tit,0.3711,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
423.0,426.0,Periparus rubidiventris,Rufous-vented Tit,0.1666,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
426.0,429.0,Periparus ater,Coal Tit,0.5305,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
429.0,432.0,Periparus ater,Coal Tit,0.5718,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
429.0,432.0,Poecile palustris,Marsh Tit,0.1044,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
432.0,435.0,Periparus ater,Coal Tit,0.7100,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
438.0,441.0,Periparus ater,Coal Tit,0.2305,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
441.0,444.0,Periparus ater,Coal Tit,0.2388,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL3\20240511_060000.WAV
