Start (s),End (s),Scientific name,Common name,Confidence,File
30.0,33.0,Acanthis flammea,Common Redpoll,0.1366,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
33.0,36.0,Turdus viscivorus,Mistle Thrush,0.3863,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
36.0,39.0,Loxia leucoptera,White-winged Crossbill,0.1084,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
42.0,45.0,Turdus viscivorus,Mistle Thrush,0.1339,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
51.0,54.0,Turdus viscivorus,Mistle Thrush,0.1233,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
51.0,54.0,Acanthis flammea,Common Redpoll,0.1050,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
57.0,60.0,Turdus viscivorus,Mistle Thrush,0.5427,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
60.0,63.0,Sayornis saya,Say's Phoebe,0.1061,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
63.0,66.0,Turdus viscivorus,Mistle Thrush,0.1063,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
63.0,66.0,Acanthis flammea,Common Redpoll,0.1039,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
66.0,69.0,Acanthis flammea,Common Redpoll,0.4244,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
66.0,69.0,Acanthis cabaret,Lesser Redpoll,0.1948,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
72.0,75.0,Turdus viscivorus,Mistle Thrush,0.6004,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
75.0,78.0,Spizella pallida,Clay-colored Sparrow,0.1026,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
78.0,81.0,Acanthis flammea,Common Redpoll,0.1374,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
84.0,87.0,Turdus viscivorus,Mistle Thrush,0.1605,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
99.0,102.0,Loxia leucoptera,White-winged Crossbill,0.2770,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
105.0,108.0,Acanthis flammea,Common Redpoll,0.1269,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
114.0,117.0,Loxia leucoptera,White-winged Crossbill,0.2503,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
114.0,117.0,Acanthis flammea,Common Redpoll,0.1148,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
117.0,120.0,Setophaga palmarum,Palm Warbler,0.1089,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
126.0,129.0,Setophaga kirtlandii,Kirtland's Warbler,0.1192,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
132.0,135.0,Setophaga palmarum,Palm Warbler,0.1185,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
135.0,138.0,Anthus hodgsoni,Olive-backed Pipit,0.1101,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
147.0,150.0,Loxia leucoptera,White-winged Crossbill,0.1935,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
150.0,153.0,Sayornis saya,Say's Phoebe,0.1612,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
159.0,162.0,Loxia leucoptera,White-winged Crossbill,0.1075,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
168.0,171.0,Picoides arcticus,Black-backed Woodpecker,0.1455,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
174.0,177.0,Acanthis flammea,Common Redpoll,0.1998,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
174.0,177.0,Acanthis cabaret,Lesser Redpoll,0.1257,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
177.0,180.0,Acanthis flammea,Common Redpoll,0.1938,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
186.0,189.0,Loxia leucoptera,White-winged Crossbill,0.4119,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
198.0,201.0,Acanthis flammea,Common Redpoll,0.4608,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
198.0,201.0,Spinus pinus,Pine Siskin,0.3424,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
204.0,207.0,Leptasthenura xenothorax,White-browed Tit-Spinetail,0.1280,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
210.0,213.0,Serinus pusillus,Fire-fronted Serin,0.5303,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
210.0,213.0,Prunella strophiata,Rufous-breasted Accentor,0.1201,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
219.0,222.0,Tringa erythropus,Spotted Redshank,0.2062,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
228.0,231.0,Passerina amoena,Lazuli Bunting,0.1704,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
228.0,231.0,Prunella strophiata,Rufous-breasted Accentor,0.1006,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
240.0,243.0,Pipilo chlorurus,Green-tailed Towhee,0.2599,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
246.0,249.0,Spizella breweri,Brewer's Sparrow,0.1021,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
249.0,252.0,Spizella breweri,Brewer's Sparrow,0.1053,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
261.0,264.0,Myiothlypis luteoviridis,Citrine Warbler,0.2089,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
261.0,264.0,Phylloscopus pulcher,Buff-barred Warbler,0.1841,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
282.0,285.0,Uromyias agilis,Agile Tit-Tyrant,0.1201,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
285.0,288.0,Turdus viscivorus,Mistle Thrush,0.2185,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
288.0,291.0,Pluvialis squatarola,Black-bellied Plover,0.3568,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
288.0,291.0,Pluvialis apricaria,European Golden-Plover,0.1847,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
297.0,300.0,Prunella strophiata,Rufous-breasted Accentor,0.5809,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
297.0,300.0,Turdus viscivorus,Mistle Thrush,0.5720,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
300.0,303.0,Turdus viscivorus,Mistle Thrush,0.2317,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
300.0,303.0,Serinus pusillus,Fire-fronted Serin,0.1168,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
300.0,303.0,Cinnycerthia peruana,Peruvian Wren,0.1097,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
300.0,303.0,Serinus serinus,European Serin,0.1049,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
303.0,306.0,Pluvialis apricaria,European Golden-Plover,0.2947,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
303.0,306.0,Tringa totanus,Common Redshank,0.2298,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
306.0,309.0,Pluvialis squatarola,Black-bellied Plover,0.2332,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
306.0,309.0,Turdus viscivorus,Mistle Thrush,0.1544,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
306.0,309.0,Troglodytes troglodytes,Eurasian Wren,0.1272,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
309.0,312.0,Turdus viscivorus,Mistle Thrush,0.1369,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
309.0,312.0,Monticola saxatilis,Rufous-tailed Rock-Thrush,0.1042,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
312.0,315.0,Pluvialis squatarola,Black-bellied Plover,0.2093,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
321.0,324.0,Prunella strophiata,Rufous-breasted Accentor,0.2128,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
324.0,327.0,Turdus viscivorus,Mistle Thrush,0.1552,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
327.0,330.0,Prunella strophiata,Rufous-breasted Accentor,0.3055,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
339.0,342.0,Troglodytes troglodytes,Eurasian Wren,0.1600,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
342.0,345.0,Turdus viscivorus,Mistle Thrush,0.8242,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
342.0,345.0,Serinus pusillus,Fire-fronted Serin,0.1099,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
345.0,348.0,Tringa totanus,Common Redshank,0.3667,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
348.0,351.0,Trochalopteron affine,Black-faced Laughingthrush,0.1703,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
348.0,351.0,Agriornis montanus,Black-billed Shrike-Tyrant,0.1421,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
357.0,360.0,Turdus viscivorus,Mistle Thrush,0.2956,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
357.0,360.0,Charadrius hiaticula,Common Ringed Plover,0.2842,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
360.0,363.0,Oenanthe deserti,Desert Wheatear,0.2839,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
360.0,363.0,Pluvialis squatarola,Black-bellied Plover,0.1862,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
363.0,366.0,Prunella strophiata,Rufous-breasted Accentor,0.1765,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
366.0,369.0,Troglodytes solstitialis,Mountain Wren,0.3740,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
366.0,369.0,Emberiza cia,Rock Bunting,0.1709,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
366.0,369.0,Sayornis saya,Say's Phoebe,0.1073,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
369.0,372.0,Troglodytes pacificus,Pacific Wren,0.6450,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
369.0,372.0,Troglodytes troglodytes,Eurasian Wren,0.2402,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
375.0,378.0,Pluvialis squatarola,Black-bellied Plover,0.3122,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
375.0,378.0,Tringa totanus,Common Redshank,0.1061,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
381.0,384.0,Turdus fuscater,Great Thrush,0.1421,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
384.0,387.0,Numenius phaeopus,Whimbrel,0.1585,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
393.0,396.0,Troglodytes troglodytes,Eurasian Wren,0.7749,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
393.0,396.0,Troglodytes pacificus,Pacific Wren,0.7164,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
393.0,396.0,Pluvialis squatarola,Black-bellied Plover,0.4403,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
396.0,399.0,Troglodytes pacificus,Pacific Wren,0.4773,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
399.0,402.0,Pluvialis squatarola,Black-bellied Plover,0.2019,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
399.0,402.0,Pluvialis apricaria,European Golden-Plover,0.1005,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
402.0,405.0,Phylloscopus pulcher,Buff-barred Warbler,0.2101,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
402.0,405.0,Callacanthis burtoni,Spectacled Finch,0.1186,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
405.0,408.0,Troglodytes troglodytes,Eurasian Wren,0.2213,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
408.0,411.0,Troglodytes pacificus,Pacific Wren,0.1619,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
411.0,414.0,Troglodytes pacificus,Pacific Wren,0.2400,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
411.0,414.0,Turdus viscivorus,Mistle Thrush,0.1379,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
414.0,417.0,Turdus viscivorus,Mistle Thrush,0.1592,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
414.0,417.0,Troglodytes troglodytes,Eurasian Wren,0.1265,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
417.0,420.0,Troglodytes troglodytes,Eurasian Wren,0.2713,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
429.0,432.0,Troglodytes pacificus,Pacific Wren,0.2238,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
432.0,435.0,Troglodytes troglodytes,Eurasian Wren,0.4654,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
432.0,435.0,Troglodytes pacificus,Pacific Wren,0.4487,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
435.0,438.0,Turdus viscivorus,Mistle Thrush,0.1684,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
435.0,438.0,Pluvialis squatarola,Black-bellied Plover,0.1086,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
438.0,441.0,Turdus viscivorus,Mistle Thrush,0.1194,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
444.0,447.0,Pyrrhula erythaca,Gray-headed Bullfinch,0.3302,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
444.0,447.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1072,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
447.0,450.0,Turdus viscivorus,Mistle Thrush,0.1050,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
450.0,453.0,Setophaga fusca,Blackburnian Warbler,0.1084,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
453.0,456.0,Troglodytes pacificus,Pacific Wren,0.1572,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
453.0,456.0,Phylloscopus pulcher,Buff-barred Warbler,0.1496,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
456.0,459.0,Pyrrhula erythaca,Gray-headed Bullfinch,0.1397,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
459.0,462.0,Pluvialis squatarola,Black-bellied Plover,0.6898,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
468.0,471.0,Pluvialis squatarola,Black-bellied Plover,0.3869,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
474.0,477.0,Pyrrhula pyrrhula,Eurasian Bullfinch,0.1160,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
474.0,477.0,Pluvialis squatarola,Black-bellied Plover,0.1001,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
477.0,480.0,Pluvialis squatarola,Black-bellied Plover,0.3665,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
480.0,483.0,Turdus viscivorus,Mistle Thrush,0.3247,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
489.0,492.0,Turdus viscivorus,Mistle Thrush,0.6834,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
495.0,498.0,Tringa semipalmata,Willet,0.1470,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
498.0,501.0,Pluvialis squatarola,Black-bellied Plover,0.5971,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
498.0,501.0,Sayornis saya,Say's Phoebe,0.1156,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
504.0,507.0,Turdus viscivorus,Mistle Thrush,0.3049,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
504.0,507.0,Troglodytes pacificus,Pacific Wren,0.1443,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
510.0,513.0,Tringa totanus,Common Redshank,0.5251,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
513.0,516.0,Troglodytes pacificus,Pacific Wren,0.3619,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
522.0,525.0,Pluvialis squatarola,Black-bellied Plover,0.1431,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
531.0,534.0,Buteo buteo,Common Buzzard,0.9041,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
534.0,537.0,Troglodytes pacificus,Pacific Wren,0.3743,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
534.0,537.0,Pluvialis apricaria,European Golden-Plover,0.2203,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
534.0,537.0,Pluvialis squatarola,Black-bellied Plover,0.1781,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
537.0,540.0,Pluvialis squatarola,Black-bellied Plover,0.6122,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
537.0,540.0,Pluvialis apricaria,European Golden-Plover,0.1359,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
540.0,543.0,Turdus viscivorus,Mistle Thrush,0.2693,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
540.0,543.0,Tringa nebularia,Common Greenshank,0.1547,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
540.0,543.0,Troglodytes troglodytes,Eurasian Wren,0.1203,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
540.0,543.0,Pyrrhula erythaca,Gray-headed Bullfinch,0.1110,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
543.0,546.0,Troglodytes pacificus,Pacific Wren,0.4875,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
546.0,549.0,Anas crecca,Green-winged Teal,0.4117,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH2/20240603_050000.WAV
