Start (s),End (s),Scientific name,Common name,Confidence,File
108.0,111.0,Phylloscopus pulcher,Buff-barred Warbler,0.7157,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
114.0,117.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6614,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
114.0,117.0,Tarsiger chrysaeus,Golden Bush-Robin,0.1358,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
117.0,120.0,Leiothlypis ruficapilla,Nashville Warbler,0.1019,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
126.0,129.0,Anthus hodgsoni,Olive-backed Pipit,0.1127,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
126.0,129.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1096,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
129.0,132.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5437,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
129.0,132.0,Trochalopteron affine,Black-faced Laughingthrush,0.1535,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
132.0,135.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1696,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
135.0,138.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.4461,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
135.0,138.0,Phylloscopus maculipennis,Ashy-throated Warbler,0.1611,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
138.0,141.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4660,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
141.0,144.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8136,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
141.0,144.0,Phylloscopus trochiloides,Greenish Warbler,0.2100,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
144.0,147.0,Phylloscopus trochiloides,Greenish Warbler,0.3725,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
144.0,147.0,Troglodytes pacificus,Pacific Wren,0.1503,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
147.0,150.0,Phylloscopus trochiloides,Greenish Warbler,0.2876,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
147.0,150.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1009,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
153.0,156.0,Phylloscopus trochiloides,Greenish Warbler,0.7102,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
159.0,162.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3147,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
159.0,162.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1007,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
165.0,168.0,Trochalopteron variegatum,Variegated Laughingthrush,0.2772,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
168.0,171.0,Phylloscopus trochiloides,Greenish Warbler,0.8198,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
168.0,171.0,Phylloscopus nitidus,Green Warbler,0.1163,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
171.0,174.0,Phylloscopus trochiloides,Greenish Warbler,0.5711,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
174.0,177.0,Phylloscopus trochiloides,Greenish Warbler,0.7196,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
177.0,180.0,Troglodytes pacificus,Pacific Wren,0.4970,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
180.0,183.0,Spizella passerina,Chipping Sparrow,0.1552,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
189.0,192.0,Troglodytes pacificus,Pacific Wren,0.2344,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
207.0,210.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3619,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
210.0,213.0,Phylloscopus trochiloides,Greenish Warbler,0.3937,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
216.0,219.0,Troglodytes pacificus,Pacific Wren,0.8350,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
228.0,231.0,Phylloscopus trochiloides,Greenish Warbler,0.2835,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
234.0,237.0,Troglodytes pacificus,Pacific Wren,0.4827,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
237.0,240.0,Troglodytes pacificus,Pacific Wren,0.1644,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
237.0,240.0,Setophaga fusca,Blackburnian Warbler,0.1248,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
240.0,243.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4036,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
249.0,252.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3793,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
252.0,255.0,Phylloscopus trochiloides,Greenish Warbler,0.1238,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
255.0,258.0,Anthus hodgsoni,Olive-backed Pipit,0.1987,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
258.0,261.0,Trochalopteron affine,Black-faced Laughingthrush,0.3363,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
258.0,261.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3164,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
261.0,264.0,Phylloscopus humei,Hume's Warbler,0.7236,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
264.0,267.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1003,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
267.0,270.0,Troglodytes pacificus,Pacific Wren,0.1189,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
270.0,273.0,Pheugopedius eisenmanni,Inca Wren,0.1229,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
273.0,276.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8922,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
276.0,279.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6729,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
276.0,279.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.2114,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
279.0,282.0,Troglodytes pacificus,Pacific Wren,0.5682,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
279.0,282.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5254,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
279.0,282.0,Troglodytes troglodytes,Eurasian Wren,0.1232,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
294.0,297.0,Trochalopteron variegatum,Variegated Laughingthrush,0.2274,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
303.0,306.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6861,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
303.0,306.0,Setophaga castanea,Bay-breasted Warbler,0.1821,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
303.0,306.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1594,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
306.0,309.0,Troglodytes pacificus,Pacific Wren,0.2721,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
309.0,312.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7689,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
309.0,312.0,Trochalopteron affine,Black-faced Laughingthrush,0.1192,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
312.0,315.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4392,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
315.0,318.0,Trochalopteron variegatum,Variegated Laughingthrush,0.2207,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
327.0,330.0,Anthus hodgsoni,Olive-backed Pipit,0.1220,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
333.0,336.0,Charadrius dubius,Little Ringed Plover,0.1212,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
339.0,342.0,Troglodytes pacificus,Pacific Wren,0.4178,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
351.0,354.0,Troglodytes pacificus,Pacific Wren,0.2964,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
360.0,363.0,Troglodytes pacificus,Pacific Wren,0.1640,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
387.0,390.0,Anthus hodgsoni,Olive-backed Pipit,0.1751,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
396.0,399.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1273,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
399.0,402.0,Anthus hodgsoni,Olive-backed Pipit,0.1778,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
411.0,414.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1136,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
414.0,417.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3615,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
414.0,417.0,Tarsiger chrysaeus,Golden Bush-Robin,0.1061,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
423.0,426.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6453,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
426.0,429.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1358,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
435.0,438.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1171,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
438.0,441.0,Tachycineta thalassina,Violet-green Swallow,0.2892,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
459.0,462.0,Tarsiger chrysaeus,Golden Bush-Robin,0.1054,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
465.0,468.0,Vermivora chrysoptera,Golden-winged Warbler,0.1415,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
474.0,477.0,Tarsiger chrysaeus,Golden Bush-Robin,0.2633,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
483.0,486.0,Pheugopedius eisenmanni,Inca Wren,0.1454,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
483.0,486.0,Luscinia phaenicuroides,White-bellied Redstart,0.1143,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
486.0,489.0,Tarsiger chrysaeus,Golden Bush-Robin,0.1023,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
489.0,492.0,Troglodytes pacificus,Pacific Wren,0.1178,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
495.0,498.0,Tarsiger chrysaeus,Golden Bush-Robin,0.1622,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
495.0,498.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1340,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
495.0,498.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1178,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
504.0,507.0,Pheugopedius eisenmanni,Inca Wren,0.2101,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
513.0,516.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1052,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
516.0,519.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8421,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
519.0,522.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6886,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
519.0,522.0,Cyanolyca nanus,Dwarf Jay,0.1544,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
522.0,525.0,Cyanolyca nanus,Dwarf Jay,0.6538,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
522.0,525.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1712,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
525.0,528.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4825,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
525.0,528.0,Cyanolyca nanus,Dwarf Jay,0.1669,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
528.0,531.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3955,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
531.0,534.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9594,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
531.0,534.0,Cyanolyca nanus,Dwarf Jay,0.1803,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
531.0,534.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1236,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
534.0,537.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7741,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
534.0,537.0,Phylloscopus pulcher,Buff-barred Warbler,0.1248,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
537.0,540.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4408,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
537.0,540.0,Cyanolyca nanus,Dwarf Jay,0.1955,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
540.0,543.0,Trochalopteron variegatum,Variegated Laughingthrush,0.7768,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
540.0,543.0,Cyanolyca nanus,Dwarf Jay,0.4415,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
543.0,546.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5396,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
543.0,546.0,Phylloscopus pulcher,Buff-barred Warbler,0.2044,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
543.0,546.0,Melanerpes formicivorus,Acorn Woodpecker,0.1837,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
546.0,549.0,Trochalopteron variegatum,Variegated Laughingthrush,0.9132,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
546.0,549.0,Phylloscopus pulcher,Buff-barred Warbler,0.2967,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
546.0,549.0,Heliobletus contaminatus,Sharp-billed Treehunter,0.1212,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
549.0,552.0,Trochalopteron variegatum,Variegated Laughingthrush,0.8604,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
549.0,552.0,Phylloscopus pulcher,Buff-barred Warbler,0.5568,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
549.0,552.0,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,0.1488,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
549.0,552.0,Baeolophus atricristatus,Black-crested Titmouse,0.1389,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
549.0,552.0,Cholornis unicolor,Brown Parrotbill,0.1060,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
552.0,555.0,Trochalopteron variegatum,Variegated Laughingthrush,0.5609,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
552.0,555.0,Phylloscopus pulcher,Buff-barred Warbler,0.5578,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
555.0,558.0,Phylloscopus pulcher,Buff-barred Warbler,0.8625,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
555.0,558.0,Trochalopteron variegatum,Variegated Laughingthrush,0.2808,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
558.0,561.0,Phylloscopus pulcher,Buff-barred Warbler,0.7501,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
558.0,561.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3094,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
558.0,561.0,Emberiza rustica,Rustic Bunting,0.1871,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
561.0,564.0,Phylloscopus pulcher,Buff-barred Warbler,0.8509,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
561.0,564.0,Trochalopteron variegatum,Variegated Laughingthrush,0.6183,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
564.0,567.0,Phylloscopus pulcher,Buff-barred Warbler,0.4861,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
564.0,567.0,Trochalopteron variegatum,Variegated Laughingthrush,0.4611,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
567.0,570.0,Trochalopteron variegatum,Variegated Laughingthrush,0.3136,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
576.0,579.0,Phylloscopus pulcher,Buff-barred Warbler,0.8927,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
576.0,579.0,Emberiza rustica,Rustic Bunting,0.1284,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
579.0,582.0,Phylloscopus pulcher,Buff-barred Warbler,0.7710,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
582.0,585.0,Phylloscopus pulcher,Buff-barred Warbler,0.3585,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
582.0,585.0,Cyanolyca nanus,Dwarf Jay,0.1693,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
582.0,585.0,Trochalopteron variegatum,Variegated Laughingthrush,0.1597,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
582.0,585.0,Cholornis unicolor,Brown Parrotbill,0.1017,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
585.0,588.0,Phylloscopus pulcher,Buff-barred Warbler,0.8024,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
588.0,591.0,Phylloscopus pulcher,Buff-barred Warbler,0.5933,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
591.0,594.0,Phylloscopus pulcher,Buff-barred Warbler,0.3370,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
591.0,594.0,Actinodura strigula,Chestnut-tailed Minla,0.2056,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
591.0,594.0,Cholornis unicolor,Brown Parrotbill,0.1239,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH4/20240603_050000.WAV
