Start (s),End (s),Scientific name,Common name,Confidence,File
63.0,66.0,Phylloscopus trochiloides,Greenish Warbler,0.3561,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
66.0,69.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2931,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
66.0,69.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1755,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
66.0,69.0,Phylloscopus trochiloides,Greenish Warbler,0.1229,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
66.0,69.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1212,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.6566,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus trochiloides,Greenish Warbler,0.4745,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1855,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1714,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus nitidus,Green Warbler,0.1614,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Phylloscopus humei,Hume's Warbler,0.1149,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
69.0,72.0,Troglodytes pacificus,Pacific Wren,0.1050,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
72.0,75.0,Phylloscopus trochiloides,Greenish Warbler,0.3254,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
72.0,75.0,Phylloscopus nitidus,Green Warbler,0.1708,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
75.0,78.0,Troglodytes pacificus,Pacific Wren,0.4548,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
78.0,81.0,Phylloscopus trochiloides,Greenish Warbler,0.1573,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
78.0,81.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1075,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
84.0,87.0,Phylloscopus trochiloides,Greenish Warbler,0.7383,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
84.0,87.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.6125,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
84.0,87.0,Phylloscopus humei,Hume's Warbler,0.2944,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
84.0,87.0,Phylloscopus nitidus,Green Warbler,0.2844,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
87.0,90.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2697,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
87.0,90.0,Phylloscopus nitidus,Green Warbler,0.2187,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
87.0,90.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1498,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
87.0,90.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1281,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
90.0,93.0,Phylloscopus trochiloides,Greenish Warbler,0.2621,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
93.0,96.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2092,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
93.0,96.0,Phylloscopus trochiloides,Greenish Warbler,0.1925,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
93.0,96.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1529,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
93.0,96.0,Phylloscopus nitidus,Green Warbler,0.1107,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
96.0,99.0,Troglodytes pacificus,Pacific Wren,0.4625,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
99.0,102.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2823,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
99.0,102.0,Phylloscopus trochiloides,Greenish Warbler,0.1810,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
99.0,102.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1383,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
102.0,105.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.4766,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
102.0,105.0,Phylloscopus trochiloides,Greenish Warbler,0.2538,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
102.0,105.0,Phylloscopus nitidus,Green Warbler,0.1453,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
105.0,108.0,Phylloscopus humei,Hume's Warbler,0.1522,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
108.0,111.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2301,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
108.0,111.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1673,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
111.0,114.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.6035,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
111.0,114.0,Phylloscopus trochiloides,Greenish Warbler,0.2743,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
114.0,117.0,Phylloscopus trochiloides,Greenish Warbler,0.3079,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
117.0,120.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2230,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
117.0,120.0,Phylloscopus pulcher,Buff-barred Warbler,0.1093,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
120.0,123.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1427,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
120.0,123.0,Phylloscopus trochiloides,Greenish Warbler,0.1225,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
126.0,129.0,Phylloscopus trochiloides,Greenish Warbler,0.2697,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
126.0,129.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2466,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
126.0,129.0,Phylloscopus nitidus,Green Warbler,0.1523,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
129.0,132.0,Phylloscopus trochiloides,Greenish Warbler,0.4824,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
132.0,135.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2764,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
132.0,135.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.2422,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
132.0,135.0,Phylloscopus claudiae,Claudia's Leaf Warbler,0.1200,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
135.0,138.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.5198,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
135.0,138.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1430,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
135.0,138.0,Phylloscopus nitidus,Green Warbler,0.1224,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
141.0,144.0,Phylloscopus trochiloides,Greenish Warbler,0.1012,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
144.0,147.0,Phylloscopus humei,Hume's Warbler,0.1355,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
147.0,150.0,Troglodytes pacificus,Pacific Wren,0.4007,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
147.0,150.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1737,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
147.0,150.0,Phylloscopus trochiloides,Greenish Warbler,0.1151,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
147.0,150.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1022,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
150.0,153.0,Phylloscopus nitidus,Green Warbler,0.6979,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
150.0,153.0,Phylloscopus trochiloides,Greenish Warbler,0.2545,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
150.0,153.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1157,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
153.0,156.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.3090,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
156.0,159.0,Troglodytes pacificus,Pacific Wren,0.2561,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
156.0,159.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1758,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
156.0,159.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1545,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
156.0,159.0,Phylloscopus trochiloides,Greenish Warbler,0.1428,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
159.0,162.0,Phylloscopus humei,Hume's Warbler,0.4362,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
159.0,162.0,Phylloscopus trochiloides,Greenish Warbler,0.1814,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
159.0,162.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1166,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
162.0,165.0,Phylloscopus claudiae,Claudia's Leaf Warbler,0.1340,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
162.0,165.0,Phylloscopus humei,Hume's Warbler,0.1271,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
162.0,165.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1134,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
165.0,168.0,Phylloscopus trochiloides,Greenish Warbler,0.4180,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
165.0,168.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.3883,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
165.0,168.0,Troglodytes troglodytes,Eurasian Wren,0.2530,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
165.0,168.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1986,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
165.0,168.0,Phylloscopus nitidus,Green Warbler,0.1586,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
171.0,174.0,Phylloscopus trochiloides,Greenish Warbler,0.3511,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
171.0,174.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.3148,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
171.0,174.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1775,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
171.0,174.0,Phylloscopus nitidus,Green Warbler,0.1395,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
171.0,174.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1160,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
174.0,177.0,Phylloscopus trochiloides,Greenish Warbler,0.4718,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
174.0,177.0,Phylloscopus nitidus,Green Warbler,0.3625,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
174.0,177.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2247,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
174.0,177.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1179,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
177.0,180.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2480,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
177.0,180.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1279,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
180.0,183.0,Phylloscopus trochiloides,Greenish Warbler,0.4112,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
180.0,183.0,Phylloscopus nitidus,Green Warbler,0.2946,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
180.0,183.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1909,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
180.0,183.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1632,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
180.0,183.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1361,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
186.0,189.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1431,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
186.0,189.0,Phylloscopus trochiloides,Greenish Warbler,0.1290,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
189.0,192.0,Phylloscopus trochiloides,Greenish Warbler,0.2692,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
189.0,192.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1653,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
189.0,192.0,Phylloscopus nitidus,Green Warbler,0.1223,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
192.0,195.0,Phylloscopus humei,Hume's Warbler,0.1140,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
195.0,198.0,Phylloscopus trochiloides,Greenish Warbler,0.1827,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
195.0,198.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1504,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
195.0,198.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1289,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
195.0,198.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1230,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
198.0,201.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.4339,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
198.0,201.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1094,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
201.0,204.0,Phylloscopus trochiloides,Greenish Warbler,0.1150,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
201.0,204.0,Phylloscopus humei,Hume's Warbler,0.1032,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
201.0,204.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1021,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
204.0,207.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.5551,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
204.0,207.0,Phylloscopus nitidus,Green Warbler,0.4950,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
204.0,207.0,Phylloscopus trochiloides,Greenish Warbler,0.3194,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
204.0,207.0,Troglodytes pacificus,Pacific Wren,0.1902,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
207.0,210.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1132,/Users/vanessaprema/Documents/Research/bird audio research/full_length_audio/field/HIGH/PSH6/20240704_050000.WAV
