Start (s),End (s),Scientific name,Common name,Confidence,File
72.0,75.0,Carpodacus erythrinus,Common Rosefinch,0.2832,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
78.0,81.0,Carpodacus erythrinus,Common Rosefinch,0.7440,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
81.0,84.0,Phylloscopus humei,Hume's Warbler,0.6046,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
84.0,87.0,Setophaga townsendi,Townsend's Warbler,0.1243,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
87.0,90.0,Carpodacus erythrinus,Common Rosefinch,0.1237,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
93.0,96.0,Ficedula tricolor,Slaty-blue Flycatcher,0.6333,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
93.0,96.0,Phoenicurus auroreus,Daurian Redstart,0.2084,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
93.0,96.0,Prunella modularis,Dunnock,0.1260,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
99.0,102.0,Carpodacus erythrinus,Common Rosefinch,0.1246,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
102.0,105.0,Phylloscopus humei,Hume's Warbler,0.1965,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
105.0,108.0,Carpodacus erythrinus,Common Rosefinch,0.5070,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
111.0,114.0,Carpodacus erythrinus,Common Rosefinch,0.1705,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
117.0,120.0,Carpodacus erythrinus,Common Rosefinch,0.2037,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
120.0,123.0,Zosterops lateralis,Silvereye,0.1009,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
126.0,129.0,Prunella modularis,Dunnock,0.1130,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
129.0,132.0,Carpodacus erythrinus,Common Rosefinch,0.2381,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
132.0,135.0,Phylloscopus humei,Hume's Warbler,0.4356,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
135.0,138.0,Phylloscopus humei,Hume's Warbler,0.4349,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
138.0,141.0,Luscinia phaenicuroides,White-bellied Redstart,0.4661,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
141.0,144.0,Phylloscopus humei,Hume's Warbler,0.5401,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
141.0,144.0,Phylloscopus trochiloides,Greenish Warbler,0.1123,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
147.0,150.0,Phylloscopus humei,Hume's Warbler,0.7175,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
150.0,153.0,Luscinia phaenicuroides,White-bellied Redstart,0.2326,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
156.0,159.0,Luscinia phaenicuroides,White-bellied Redstart,0.3563,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
177.0,180.0,Carpodacus erythrinus,Common Rosefinch,0.3376,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
180.0,183.0,Carpodacus erythrinus,Common Rosefinch,0.2398,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
192.0,195.0,Phylloscopus humei,Hume's Warbler,0.1468,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
192.0,195.0,Luscinia phaenicuroides,White-bellied Redstart,0.1285,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
204.0,207.0,Phoenicurus auroreus,Daurian Redstart,0.5670,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
210.0,213.0,Carpodacus erythrinus,Common Rosefinch,0.3697,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
210.0,213.0,Luscinia phaenicuroides,White-bellied Redstart,0.1763,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
219.0,222.0,Corvus macrorhynchos,Large-billed Crow,0.1442,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
225.0,228.0,Phoenicurus auroreus,Daurian Redstart,0.3213,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
225.0,228.0,Carpodacus erythrinus,Common Rosefinch,0.1327,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
228.0,231.0,Corvus macrorhynchos,Large-billed Crow,0.2209,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
228.0,231.0,Zosterops simplex,Swinhoe's White-eye,0.1408,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
231.0,234.0,Phoenicurus auroreus,Daurian Redstart,0.8277,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
231.0,234.0,Corvus macrorhynchos,Large-billed Crow,0.1792,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
231.0,234.0,Phylloscopus borealoides,Sakhalin Leaf Warbler,0.1691,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
234.0,237.0,Phoenicurus auroreus,Daurian Redstart,0.5506,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
234.0,237.0,Corvus macrorhynchos,Large-billed Crow,0.1769,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
237.0,240.0,Phoenicurus auroreus,Daurian Redstart,0.8250,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
237.0,240.0,Anthus trivialis,Tree Pipit,0.1229,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
237.0,240.0,Corvus macrorhynchos,Large-billed Crow,0.1224,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
240.0,243.0,Corvus splendens,House Crow,0.1896,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
243.0,246.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1125,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
246.0,249.0,Ficedula tricolor,Slaty-blue Flycatcher,0.4287,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
246.0,249.0,Phoenicurus auroreus,Daurian Redstart,0.3481,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
246.0,249.0,Corvus macrorhynchos,Large-billed Crow,0.1433,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
249.0,252.0,Ficedula tricolor,Slaty-blue Flycatcher,0.2996,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
249.0,252.0,Phoenicurus auroreus,Daurian Redstart,0.1188,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
255.0,258.0,Phoenicurus auroreus,Daurian Redstart,0.9560,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
255.0,258.0,Corvus macrorhynchos,Large-billed Crow,0.1580,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
255.0,258.0,Prunella modularis,Dunnock,0.1164,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
255.0,258.0,Ficedula tricolor,Slaty-blue Flycatcher,0.1117,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
258.0,261.0,Phoenicurus auroreus,Daurian Redstart,0.7034,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
258.0,261.0,Ficedula tricolor,Slaty-blue Flycatcher,0.6663,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
258.0,261.0,Corvus macrorhynchos,Large-billed Crow,0.2737,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
258.0,261.0,Corvus frugilegus,Rook,0.1004,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
261.0,264.0,Phoenicurus auroreus,Daurian Redstart,0.2563,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
261.0,264.0,Ficedula tricolor,Slaty-blue Flycatcher,0.2048,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
264.0,267.0,Phoenicurus auroreus,Daurian Redstart,0.2609,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
264.0,267.0,Ficedula tricolor,Slaty-blue Flycatcher,0.1613,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
264.0,267.0,Carpodacus erythrinus,Common Rosefinch,0.1207,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
267.0,270.0,Phoenicurus auroreus,Daurian Redstart,0.7415,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
267.0,270.0,Alcedo atthis,Common Kingfisher,0.1165,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
270.0,273.0,Phoenicurus auroreus,Daurian Redstart,0.6981,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
270.0,273.0,Ficedula tricolor,Slaty-blue Flycatcher,0.1440,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
273.0,276.0,Phoenicurus auroreus,Daurian Redstart,0.8269,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
273.0,276.0,Corvus macrorhynchos,Large-billed Crow,0.2936,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
273.0,276.0,Ficedula tricolor,Slaty-blue Flycatcher,0.2929,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
273.0,276.0,Corvus splendens,House Crow,0.1006,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
276.0,279.0,Corvus macrorhynchos,Large-billed Crow,0.1507,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
279.0,282.0,Phoenicurus auroreus,Daurian Redstart,0.9740,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
279.0,282.0,Corvus macrorhynchos,Large-billed Crow,0.4126,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
279.0,282.0,Alcedo atthis,Common Kingfisher,0.1280,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
282.0,285.0,Phoenicurus auroreus,Daurian Redstart,0.8417,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
282.0,285.0,Ficedula tricolor,Slaty-blue Flycatcher,0.1274,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
282.0,285.0,Corvus macrorhynchos,Large-billed Crow,0.1245,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
282.0,285.0,Phylloscopus borealoides,Sakhalin Leaf Warbler,0.1122,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
285.0,288.0,Phoenicurus auroreus,Daurian Redstart,0.4149,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
288.0,291.0,Ficedula tricolor,Slaty-blue Flycatcher,0.8668,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
288.0,291.0,Corvus macrorhynchos,Large-billed Crow,0.4394,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
288.0,291.0,Corvus frugilegus,Rook,0.1382,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
291.0,294.0,Phoenicurus auroreus,Daurian Redstart,0.2729,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
291.0,294.0,Corvus macrorhynchos,Large-billed Crow,0.1194,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
294.0,297.0,Ficedula tricolor,Slaty-blue Flycatcher,0.8279,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
294.0,297.0,Corvus splendens,House Crow,0.1481,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
297.0,300.0,Phoenicurus auroreus,Daurian Redstart,0.3162,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
303.0,306.0,Phylloscopus sindianus,Mountain Chiffchaff,0.1231,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
306.0,309.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7539,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
309.0,312.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3856,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
312.0,315.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1380,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
315.0,318.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3284,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
318.0,321.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7458,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
321.0,324.0,Phylloscopus claudiae,Claudia's Leaf Warbler,0.1191,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
324.0,327.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4823,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
327.0,330.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3880,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
330.0,333.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4560,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
333.0,336.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2317,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
336.0,339.0,Phylloscopus occipitalis,Western Crowned Warbler,0.6689,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
336.0,339.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1987,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
339.0,342.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1784,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
342.0,345.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2068,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
342.0,345.0,Ficedula tricolor,Slaty-blue Flycatcher,0.1844,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
345.0,348.0,Corvus macrorhynchos,Large-billed Crow,0.3302,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
348.0,351.0,Corvus macrorhynchos,Large-billed Crow,0.4225,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
348.0,351.0,Corvus splendens,House Crow,0.2124,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
351.0,354.0,Corvus macrorhynchos,Large-billed Crow,0.5029,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
354.0,357.0,Phoenicurus auroreus,Daurian Redstart,0.1644,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
357.0,360.0,Phoenicurus auroreus,Daurian Redstart,0.2355,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
360.0,363.0,Corvus macrorhynchos,Large-billed Crow,0.3490,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
360.0,363.0,Corvus splendens,House Crow,0.2760,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL9\20240526_070001.WAV
