Start (s),End (s),Scientific name,Common name,Confidence,File
36.0,39.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1088,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
39.0,42.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1378,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
48.0,51.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2878,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
48.0,51.0,Phylloscopus nitidus,Green Warbler,0.1938,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
48.0,51.0,Phylloscopus trochiloides,Greenish Warbler,0.1237,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
57.0,60.0,Phylloscopus maculipennis,Ashy-throated Warbler,0.2468,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
60.0,63.0,Phylloscopus claudiae,Claudia's Leaf Warbler,0.1156,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
60.0,63.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1003,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
66.0,69.0,Carpodacus erythrinus,Common Rosefinch,0.1415,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
69.0,72.0,Phylloscopus nitidus,Green Warbler,0.1083,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
72.0,75.0,Phylloscopus humei,Hume's Warbler,0.1966,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
81.0,84.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1287,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
84.0,87.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1849,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
90.0,93.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.3739,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
90.0,93.0,Phylloscopus trochiloides,Greenish Warbler,0.2162,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
102.0,105.0,Phylloscopus pulcher,Buff-barred Warbler,0.2887,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
102.0,105.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1447,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
111.0,114.0,Phylloscopus nitidus,Green Warbler,0.3781,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
111.0,114.0,Phylloscopus trochiloides,Greenish Warbler,0.1633,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
117.0,120.0,Periparus ater,Coal Tit,0.1145,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
120.0,123.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.4001,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
123.0,126.0,Phylloscopus nitidus,Green Warbler,0.7968,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
123.0,126.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.3841,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
123.0,126.0,Aethopyga nipalensis,Green-tailed Sunbird,0.1203,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
123.0,126.0,Phylloscopus goodsoni,Hartert's Leaf Warbler,0.1098,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
126.0,129.0,Poecile hudsonicus,Boreal Chickadee,0.2587,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
126.0,129.0,Poecile gambeli,Mountain Chickadee,0.1194,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
129.0,132.0,Prunella strophiata,Rufous-breasted Accentor,0.2379,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
132.0,135.0,Phylloscopus sindianus,Mountain Chiffchaff,0.4710,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
132.0,135.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1085,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
135.0,138.0,Prunella strophiata,Rufous-breasted Accentor,0.5565,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
141.0,144.0,Phylloscopus nitidus,Green Warbler,0.5049,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
141.0,144.0,Phylloscopus trochiloides,Greenish Warbler,0.1047,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
144.0,147.0,Phylloscopus nitidus,Green Warbler,0.6959,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
144.0,147.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.4890,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
144.0,147.0,Phylloscopus trochiloides,Greenish Warbler,0.2455,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
147.0,150.0,Poecile gambeli,Mountain Chickadee,0.1705,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
147.0,150.0,Poecile hudsonicus,Boreal Chickadee,0.1331,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
153.0,156.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1487,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
156.0,159.0,Phylloscopus yunnanensis,Chinese Leaf Warbler,0.1909,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
156.0,159.0,Phylloscopus nitidus,Green Warbler,0.1409,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
159.0,162.0,Lophophanes dichrous,Gray-crested Tit,0.2880,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
159.0,162.0,Prunella strophiata,Rufous-breasted Accentor,0.1864,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
162.0,165.0,Phylloscopus nitidus,Green Warbler,0.4080,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
165.0,168.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2210,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
174.0,177.0,Phylloscopus nitidus,Green Warbler,0.1384,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
174.0,177.0,Phylloscopus trochiloides,Greenish Warbler,0.1214,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
186.0,189.0,Phylloscopus nitidus,Green Warbler,0.2547,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
186.0,189.0,Phylloscopus trochiloides,Greenish Warbler,0.1165,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
195.0,198.0,Phylloscopus trochiloides,Greenish Warbler,0.5179,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
195.0,198.0,Phylloscopus nitidus,Green Warbler,0.3231,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
195.0,198.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1286,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
204.0,207.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.3817,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
204.0,207.0,Phylloscopus trochiloides,Greenish Warbler,0.1546,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
207.0,210.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.7701,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
210.0,213.0,Carpodacus erythrinus,Common Rosefinch,0.1544,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
213.0,216.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1102,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
216.0,219.0,Phylloscopus nitidus,Green Warbler,0.1692,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
216.0,219.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1372,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
216.0,219.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1110,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
222.0,225.0,Phylloscopus nitidus,Green Warbler,0.5855,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
222.0,225.0,Prunella strophiata,Rufous-breasted Accentor,0.3122,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
225.0,228.0,Phylloscopus trochiloides,Greenish Warbler,0.1182,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
228.0,231.0,Haemorhous cassinii,Cassin's Finch,0.1455,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
231.0,234.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1418,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
234.0,237.0,Phylloscopus trochiloides,Greenish Warbler,0.2128,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
240.0,243.0,Ficedula parva,Red-breasted Flycatcher,0.3573,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
240.0,243.0,Prunella strophiata,Rufous-breasted Accentor,0.2399,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
240.0,243.0,Phylloscopus nitidus,Green Warbler,0.1143,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
243.0,246.0,Phylloscopus humei,Hume's Warbler,0.6070,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
243.0,246.0,Phylloscopus trochiloides,Greenish Warbler,0.1811,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
249.0,252.0,Phylloscopus nitidus,Green Warbler,0.1040,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
249.0,252.0,Phylloscopus trochiloides,Greenish Warbler,0.1024,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
252.0,255.0,Tarsiger rufilatus,Himalayan Bluetail,0.2245,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
252.0,255.0,Phylloscopus humei,Hume's Warbler,0.1784,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
258.0,261.0,Phylloscopus nitidus,Green Warbler,0.3589,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
261.0,264.0,Luscinia phaenicuroides,White-bellied Redstart,0.2938,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
264.0,267.0,Prunella strophiata,Rufous-breasted Accentor,0.4104,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
267.0,270.0,Spinus pinus,Pine Siskin,0.2035,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
273.0,276.0,Phylloscopus nitidus,Green Warbler,0.5097,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
273.0,276.0,Phylloscopus trochiloides,Greenish Warbler,0.3890,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
282.0,285.0,Diglossa brunneiventris,Black-throated Flowerpiercer,0.2928,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
282.0,285.0,Diglossa humeralis,Black Flowerpiercer,0.1280,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
285.0,288.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.2266,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
285.0,288.0,Phylloscopus trochiloides,Greenish Warbler,0.1409,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
294.0,297.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1369,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
294.0,297.0,Phylloscopus plumbeitarsus,Two-barred Warbler,0.1237,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
294.0,297.0,Phylloscopus trochiloides,Greenish Warbler,0.1022,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
297.0,300.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.2225,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
297.0,300.0,Phylloscopus claudiae,Claudia's Leaf Warbler,0.1578,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
309.0,312.0,Brachypteryx hyperythra,Rusty-bellied Shortwing,0.1467,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
312.0,315.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1313,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
312.0,315.0,Passerella iliaca,Fox Sparrow,0.1115,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
315.0,318.0,Prunella strophiata,Rufous-breasted Accentor,0.6144,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
318.0,321.0,Trochalopteron affine,Black-faced Laughingthrush,0.1240,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
324.0,327.0,Prunella strophiata,Rufous-breasted Accentor,0.9901,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
324.0,327.0,Serinus serinus,European Serin,0.7719,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
327.0,330.0,Lophophorus impejanus,Himalayan Monal,0.1205,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
357.0,360.0,Carpodacus erythrinus,Common Rosefinch,0.1035,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
375.0,378.0,Brachypteryx hyperythra,Rusty-bellied Shortwing,0.1900,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
393.0,396.0,Brachypteryx hyperythra,Rusty-bellied Shortwing,0.1139,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
405.0,408.0,Prunella strophiata,Rufous-breasted Accentor,0.6023,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
411.0,414.0,Poecile gambeli,Mountain Chickadee,0.3710,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
414.0,417.0,Prunella strophiata,Rufous-breasted Accentor,0.1358,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
417.0,420.0,Prunella strophiata,Rufous-breasted Accentor,0.9343,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
417.0,420.0,Ficedula parva,Red-breasted Flycatcher,0.4507,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
420.0,423.0,Carpodacus erythrinus,Common Rosefinch,0.2627,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
423.0,426.0,Prunella strophiata,Rufous-breasted Accentor,0.1062,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
426.0,429.0,Phylloscopus reguloides,Blyth's Leaf Warbler,0.1364,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
426.0,429.0,Brachypteryx hyperythra,Rusty-bellied Shortwing,0.1056,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
429.0,432.0,Prunella strophiata,Rufous-breasted Accentor,0.2505,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
432.0,435.0,Phylloscopus humei,Hume's Warbler,0.1986,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
435.0,438.0,Prunella strophiata,Rufous-breasted Accentor,0.4046,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
441.0,444.0,Prunella strophiata,Rufous-breasted Accentor,0.6722,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
441.0,444.0,Serinus serinus,European Serin,0.1139,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
444.0,447.0,Prunella strophiata,Rufous-breasted Accentor,0.8601,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Mid/PSM3\20240526_050000.WAV
