Start (s),End (s),Scientific name,Common name,Confidence,File
102.0,105.0,Phylloscopus sindianus,Mountain Chiffchaff,0.5666,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
102.0,105.0,Nephelomyias lintoni,Orange-banded Flycatcher,0.2944,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
114.0,117.0,Luscinia phaenicuroides,White-bellied Redstart,0.3735,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
114.0,117.0,Ficedula ruficauda,Rusty-tailed Flycatcher,0.1660,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
132.0,135.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2166,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
132.0,135.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1083,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
135.0,138.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1077,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
138.0,141.0,Zosterops maderaspatanus,Malagasy White-eye,0.3029,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
141.0,144.0,Luscinia phaenicuroides,White-bellied Redstart,0.1585,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
147.0,150.0,Zosterops maderaspatanus,Malagasy White-eye,0.1265,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
156.0,159.0,Pinicola enucleator,Pine Grosbeak,0.2402,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
165.0,168.0,Zosterops maderaspatanus,Malagasy White-eye,0.3751,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
174.0,177.0,Carpodacus erythrinus,Common Rosefinch,0.6269,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
174.0,177.0,Phylloscopus sindianus,Mountain Chiffchaff,0.1005,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
183.0,186.0,Ficedula ruficauda,Rusty-tailed Flycatcher,0.2317,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
183.0,186.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1539,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
183.0,186.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1081,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
198.0,201.0,Phylloscopus tytleri,Tytler's Leaf Warbler,0.1816,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
198.0,201.0,Larvivora brunnea,Indian Blue Robin,0.1357,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
198.0,201.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1311,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
213.0,216.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1815,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
213.0,216.0,Protonotaria citrea,Prothonotary Warbler,0.1184,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
234.0,237.0,Carpodacus erythrinus,Common Rosefinch,0.1213,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
240.0,243.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4381,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
240.0,243.0,Protonotaria citrea,Prothonotary Warbler,0.1641,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
243.0,246.0,Carpodacus erythrinus,Common Rosefinch,0.4446,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
246.0,249.0,Tarsiger cyanurus,Red-flanked Bluetail,0.1309,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
249.0,252.0,Carpodacus erythrinus,Common Rosefinch,0.3044,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
252.0,255.0,Setophaga citrina,Hooded Warbler,0.1659,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
255.0,258.0,Protonotaria citrea,Prothonotary Warbler,0.4915,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
255.0,258.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1619,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
267.0,270.0,Phylloscopus occipitalis,Western Crowned Warbler,0.7874,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
288.0,291.0,Carpodacus erythrinus,Common Rosefinch,0.3044,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
309.0,312.0,Atlapetes schistaceus,Slaty Brushfinch,0.1757,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
312.0,315.0,Carpodacus erythrinus,Common Rosefinch,0.5686,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
315.0,318.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.1143,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
318.0,321.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2556,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
354.0,357.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1388,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
360.0,363.0,Phylloscopus humei,Hume's Warbler,0.2503,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
363.0,366.0,Atlapetes schistaceus,Slaty Brushfinch,0.1317,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
369.0,372.0,Phylloscopus humei,Hume's Warbler,0.4645,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
375.0,378.0,Carpodacus erythrinus,Common Rosefinch,0.3781,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
378.0,381.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2204,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
387.0,390.0,Phylloscopus humei,Hume's Warbler,0.4232,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
396.0,399.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1284,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
405.0,408.0,Phylloscopus occipitalis,Western Crowned Warbler,0.5198,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
408.0,411.0,Phylloscopus humei,Hume's Warbler,0.6724,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
411.0,414.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2839,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
417.0,420.0,Phylloscopus humei,Hume's Warbler,0.1641,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
426.0,429.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1316,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
441.0,444.0,Zosterops maderaspatanus,Malagasy White-eye,0.1601,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
447.0,450.0,Phylloscopus humei,Hume's Warbler,0.3186,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
447.0,450.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1216,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
453.0,456.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.1417,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
459.0,462.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2372,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
465.0,468.0,Phylloscopus humei,Hume's Warbler,0.3089,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
474.0,477.0,Phylloscopus humei,Hume's Warbler,0.2597,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
489.0,492.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4356,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
507.0,510.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.2594,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
510.0,513.0,Phylloscopus humei,Hume's Warbler,0.2799,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
513.0,516.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1339,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
516.0,519.0,Phylloscopus humei,Hume's Warbler,0.1969,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
519.0,522.0,Phylloscopus humei,Hume's Warbler,0.3797,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
519.0,522.0,Troglodytes solstitialis,Mountain Wren,0.1518,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
528.0,531.0,Phylloscopus humei,Hume's Warbler,0.4565,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
531.0,534.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1292,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
546.0,549.0,Phylloscopus humei,Hume's Warbler,0.1524,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
552.0,555.0,Anthus rubescens,American Pipit,0.2599,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
555.0,558.0,Phylloscopus humei,Hume's Warbler,0.2562,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
558.0,561.0,Anthus rubescens,American Pipit,0.1266,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
564.0,567.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1771,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
603.0,606.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4298,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
606.0,609.0,Tarsiger rufilatus,Himalayan Bluetail,0.3716,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
606.0,609.0,Ficedula ruficauda,Rusty-tailed Flycatcher,0.2623,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
612.0,615.0,Tarsiger rufilatus,Himalayan Bluetail,0.5670,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
618.0,621.0,Phylloscopus occipitalis,Western Crowned Warbler,0.4494,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
633.0,636.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1139,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
651.0,654.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1500,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
663.0,666.0,Turdus rubrocanus,Chestnut Thrush,0.1296,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
666.0,669.0,Periparus ater,Coal Tit,0.6298,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
669.0,672.0,Parus monticolus,Green-backed Tit,0.1057,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
672.0,675.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3948,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
684.0,687.0,Prunella strophiata,Rufous-breasted Accentor,0.1825,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
693.0,696.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3421,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
708.0,711.0,Epinecrophylla spodionota,Foothill Stipplethroat,0.1418,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
714.0,717.0,Prunella strophiata,Rufous-breasted Accentor,0.3102,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
735.0,738.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2003,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
753.0,756.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1857,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
768.0,771.0,Anthus rubescens,American Pipit,0.5144,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
786.0,789.0,Atlapetes latinuchus,Yellow-breasted Brushfinch,0.1396,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
789.0,792.0,Periparus ater,Coal Tit,0.1339,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
795.0,798.0,Uromyias agilis,Agile Tit-Tyrant,0.6197,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
801.0,804.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3471,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
810.0,813.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.1207,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
828.0,831.0,Pyrrhomyias cinnamomeus,Cinnamon Flycatcher,0.1542,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
834.0,837.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1045,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
840.0,843.0,Atlapetes rufigenis,Rufous-eared Brushfinch,0.1511,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
843.0,846.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1096,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
849.0,852.0,Anthus rubescens,American Pipit,0.1757,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
858.0,861.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1145,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
861.0,864.0,Calliope pectoralis,Himalayan Rubythroat,0.1154,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
864.0,867.0,Turdus iliacus,Redwing,0.2263,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
864.0,867.0,Troglodytes solstitialis,Mountain Wren,0.2023,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
864.0,867.0,Phylloscopus humei,Hume's Warbler,0.1586,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
867.0,870.0,Phylloscopus occipitalis,Western Crowned Warbler,0.2794,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
876.0,879.0,Urothraupis stolzmanni,Black-backed Bush Tanager,0.1531,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
879.0,882.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1919,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
888.0,891.0,Phylloscopus occipitalis,Western Crowned Warbler,0.3269,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
891.0,894.0,Phylloscopus humei,Hume's Warbler,0.1828,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
897.0,900.0,Phylloscopus occipitalis,Western Crowned Warbler,0.1708,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
897.0,900.0,Anthus hodgsoni,Olive-backed Pipit,0.1042,C:/Users/shang/OneDrive - Georgia Institute of Technology/HAAG Research Bird Audio/Audio Files Analysis/Field_data_Low/PSL5\20240512_080000.WAV
